,eventairport_conv,lat,lon
2306,van zandt county regional,32.68138888888889,-95.98416666666667
2307,venango regional,41.37777777777778,-79.86027777777777
2308,venetie,67.00861111111111,-146.36638888888888
2309,vermilion regional,40.19917,-87.59556
2310,vernal regional,40.44083333333333,-109.51
2311,vero beach municipal,27.655555555555555,-80.41794444444444
2312,vero beach municipal municipal,27.655555555555555,-80.41794444444444
2313,verobeach municipal,27.655555555555555,-80.41794444444444
2314,victoria regional,28.852500000000003,-96.91861111111112
2315,vidalia regional,32.19278,-82.37111
2316,virginia beach,36.67820555555555,-76.03298611111111
2317,virginia highlands,36.68722222222222,-82.03305555555555
2318,virginia tech montgomery executive,37.20777777777778,-80.40777777777778
2319,visalia municipal,36.31861111111112,-119.39277777777778
2320,w h 'bud' barron,32.56444444444444,-82.98527777777778
2321,waco regional,31.61138888888889,-97.23055555555555
2322,waimea kohala,20.00138888888889,-155.66805555555555
2323,waipaca municipal,44.33333,-89.01972
2324,wakulla county,29.989444444444445,-84.39527777777778
2325,walker county bevill field,33.901944444444446,-87.31416666666667
2326,wall flying service,26.6832,-80.0956
2327,walla walla municipal,46.09,-118.29
2328,walla walla regional,46.09,-118.29
2329,wallom field,30.4,-86.4713888888889
2330,wallops flight facility,37.93861111111111,-75.45722222222223
2331,walnut ridge regional,36.124722222222225,-90.92500000000001
2332,walter j. koladza,42.18421416666666,-73.40324166666667
2333,warren county memorial,35.698611111111106,-85.84388888888888
2334,warren field,47.62,-117.53389
2335,warren sugarbush,44.1167278,-72.8270583
2336,warrenton fauquier,38.58639,-77.71056
2337,warroad international memorial,48.94138888888889,-95.34833333333333
2338,wasco state,45.589444444444446,-120.67416666666666
2339,washington dulles international,38.94444444444444,-77.45583333333333
2340,washington executive hyde field,38.748333333333335,-76.93277777777779
2341,washington international,38.94444444444444,-77.45583333333333
2342,waterbury,41.63333333333333,-73.04666666666667
2343,waterbury oxford,41.47861,-73.13528
2344,watertown international,43.99194444444444,-76.02055555555556
2345,watertown regional,44.913888888888884,-97.15472222222223
2346,waterville robert lafleur,44.53333333333333,-69.67555555555556
2347,watonga regional,35.864444444444445,-98.42083333333333
2348,watsonville municipal,36.93583333333333,-121.78972222222222
2349,watts field,45.496925,-122.810454
2350,waukegan regional,42.42222222222222,-87.86777777777777
2351,waukesha county,43.04111111111111,-88.23694444444445
2352,wausau downtown,44.92611,-89.62667
2353,waycross ware county,31.249166666666667,-82.39555555555556
2354,webster,32.64611111111111,-93.29805555555555
2355,webster city municipal,42.436388888888885,-93.86916666666666
2356,welcome field,32.73361111111111,-117.18972222222223
2357,wellington aero club,-41.32722,174.80528
2358,wells,43.12833,-85.50528
2359,wells municipal harriet field,41.117222222222225,-114.92222222222223
2360,wellsville municipal,42.10944444444445,-77.99
2361,wendell h ford,37.3875,-83.26166666666667
2362,wendover,40.718611111111116,-114.03083333333333
2363,wendover municipal,40.718611111111116,-114.03083333333333
2364,wes lupien,48.25167,-122.67361
2365,west,53.91027777777778,-8.81861111111111
2366,west georgia regional o v gray field,33.63166666666667,-85.15222222222222
2367,west houston,29.81833333333333,-95.6725
2368,west memphis municipal,35.135,-90.23444444444445
2369,west michigan regional,42.74278,-86.10778
2370,west palm beach international,26.6832,-80.0956
2371,west plains regional,36.87833333333333,-91.90277777777779
2372,west side hospital,26.6832,-80.0956
2373,west woodward,36.43805555555555,-99.52277777777778
2374,westbend municipal,43.42222222222222,-88.12777777777777
2375,westchester county,41.066944444444445,-73.7075
2376,westerly state,41.349722222222226,-71.80333333333333
2377,westfield,40.04889,-86.15778
2378,westfield barnes regional,42.158055555555556,-72.71583333333334
2379,westfield municipal,42.158055555555556,-72.71583333333334
2380,westhampton beach,40.84361,-72.63167
2381,westheimer air park,29.69472,-95.79472
2382,westover field amador county,38.37667,-120.79389
2383,wexford county,44.27531111111111,-85.418925
2384,wheatland,46.44861,-109.85278
2385,wheaton municipal,45.7805,-96.5438611
2386,wheeler,41.189722222222215,-86.60694444444444
2387,whetstone,48.999722222222225,-112.7925
2388,white cloud,43.55972222222222,-85.77416666666666
2389,white county,40.70888888888889,-86.76666666666667
2390,white mountain,64.68917,-163.41278
2391,white mountain municipal,43.626111111111115,-72.30416666666666
2392,white post,41.066944444444445,-73.7075
2393,whiteman,34.259325,-118.41343055555556
2394,wichita falls municipal,33.98888888888889,-98.49194444444444
2395,wichita mid continent,37.65,-97.43305555555555
2396,wiley post,35.53417,-97.64694
2397,wiley post will rogers memorial,71.28555555555555,-156.76611111111112
2398,wilkes barre international,41.33833,-75.72333
2399,wilkes barre wyoming valley,41.29722222222222,-75.85222222222221
2400,wilkes county,36.22277777777778,-81.09833333333333
2401,will rogers wiley post memorial,71.28555555555555,-156.76611111111112
2402,will rogers world,35.39306,-97.60083
2403,william h. morse state,42.89111111111111,-73.2461111111111
2404,william p hobby,29.645555555555553,-95.27888888888889
2405,william r fairchild international,48.12028,-123.49972
2406,william r. pogue municipal,36.17527777777777,-96.15194444444445
2407,william t. piper memorial,41.13583333333333,-77.42222222222223
2408,williams,35.935,-79.06583
2409,williamsburg municipal,36.89472222222222,-76.20111111111112
2410,williamsburg regional,33.717222222222226,-79.85694444444444
2411,williamson,37.755,-89.0111111111111
2412,williamson county regional,37.755,-89.0111111111111
2413,williamsport municipal,41.24166666666667,-76.92166666666667
2414,williamsport regional,41.24166666666667,-76.92166666666667
2415,willmar municipal john l rice field,45.117777777777775,-95.13055555555555
2416,willoughby lost nation municipal,41.68388888888889,-81.38972222222223
2417,willow run,42.2379275,-83.53040833333333
2418,willows,42.2379275,-83.53040833333333
2419,willows glenn county,39.51583333333333,-122.21722222222222
2420,wilmington international,34.27055555555555,-77.9025
2421,wilmington municipal,41.66944,-70.28028
2422,wilroads gardens,37.72333,-99.92667
2423,wilson,-1.32,36.815
2424,wilson's,35.65194,-81.35778
2425,winder municipal,41.535,-87.52944444444444
2426,window rock,35.65194,-109.0675
2427,windsock village,37.07055555555556,-122.1275
2428,windsor,42.27611111111111,-82.95527777777778
2429,wings field,40.1375,-75.265
2430,winkler county,31.779722222222222,-103.20166666666667
2431,winnemucca municipal,40.89666666666667,-117.80583333333333
2432,winner regional,43.390277777777776,-99.84222222222222
2433,winnsboro municipal,32.93888888888888,-95.27888888888889
2434,winslow lindbergh regional,35.02194,-110.7225
2435,winston field,32.69338833333333,-100.95047166666667
2436,winter haven's gilbert,28.06278,-81.75333
2437,wiscasset,43.96138888888889,-69.7125
2438,wittman regional,43.98444444444444,-88.55694444444444
2439,wolf lake,61.63936,-149.28639
2440,woltermann memorial,45.63055555555555,-109.23916666666666
2441,woodward field,34.28361,-80.565
2442,worcester regional,42.26722,-71.87583
2443,wrangell,56.48444444444444,-132.36972222222224
2444,wright aaf fort stewart)/midcoast regional,31.889166666666664,-81.56222222222222
2445,wurtsboro sullivan county,41.59722,-74.45833
2446,wynkoop,18.495,-67.12944
2447,yakutat,59.50333333333333,-139.6602777777778
2448,yampa valley,40.48111111111111,-107.21777777777778
2449,yeager,38.37583333333333,-81.59305555555555
2450,yellowstone,44.68833333333333,-111.11777777777777
2451,yellowstone regional,44.52027777777778,-109.02388888888889
2452,yolo county,38.57944,-121.85694
2453,yolo county davis,38.57944,-121.85694
2454,youngstown elser metro,40.961666666666666,-80.67722222222223
2455,youngstown warren regional,41.26083,-80.67917
2456,yuba,44.83889,-85.43111
2457,yuba county,39.09777777777778,-121.56972222222223
2458,yuma mcas yuma international,32.656666666666666,-114.6061111111111
2459,yuma municipal,40.10416666666667,-102.71305555555556
2460,zanesville municipal,39.94444444444444,-81.89222222222223
2461,zaneville municipal,39.94444444444444,-81.89222222222223
2462,zephryhills municipal,28.228055555555553,-82.15583333333333
2463,zephyrhills municipal,28.228055555555553,-82.15583333333333
2464,zephyrills municipal,28.228055555555553,-82.15583333333333
