airportcode_new,airportname_new,year,month, Investigation Type _ Accident , Investigation Type _ Incident 
0R0,O'HARE INTERNATIONAL,1988,06,0,1
0R1,ATMORE,1986,05,1,0
0R1,ATMORE MUNI,1990,02,1,0
0R2,LINCOLN MUNI,2019,07,1,0
0R4,CONCORDIA PARISH,2012,04,1,0
0R4,Concordia Parish,2011,02,1,0
0R5,David G. Joyce Airport,2010,08,1,0
0R7,RED RIVER AIRPORT,1999,08,1,0
0R7,RED RIVER PARISH,1982,09,1,0
0S1,MEADOW CREEK USFS,2013,09,1,0
0S1,MEADOW CREEK USFS,2018,04,1,0
0S1,Meadow Creek USFS,2014,09,1,0
0S7,DEER PARK,1992,05,1,0
0S7,DOROTHY SCOTT,1995,05,1,0
0S9,JEFFERSON CO. INTL.,1999,12,1,0
0S9,JEFFERSON COUNTY,1987,08,1,0
0S9,JEFFERSON COUNTY INTERN'L,1984,12,1,0
0S9,JEFFERSON COUNTY INTL,2017,01,1,0
0S9,Jefferson Co. Internat'l A/P,2008,11,1,0
0S9,Jefferson County International,2007,09,1,0
0S9,Jefferson County International,2009,04,1,0
0S9,Jefferson County International,2010,11,1,0
0S9,Jefferson County International,2015,09,1,0
0S9,Jefferson County Intl,2001,06,1,0
0S9,Jefferson County Intl,2019,07,1,0
0S9,PORT TOWNSEND,1991,02,1,0
0S9,Port Townsend Intl Airport,2017,10,1,0
0TE4,Hilltop Lakes Airport,2007,05,1,0
0TE4,Hilltop Lakes Airport,2009,09,1,0
0TX1,Pecan Plantation,2007,02,1,0
0TX1,Pecan Plantation,2009,05,1,0
0TX1,Pecan Plantation Airport,2004,12,1,0
0TX1,Pecan Plantation Airport,2010,05,1,0
0TX6,ELM CREEK,1998,01,1,0
0TX6,ELM CREEK AIRPARK,1995,10,1,0
0TX6,Elm Creek Airpark,2010,10,1,0
0U1,WARM SPRINGS CREEK,2017,08,1,0
0U1,WARM SPRINGS CREEK,2018,01,1,0
0U1,Warm Springs Creek,2011,12,1,0
0U1,Warm Springs Creek Airport,2008,08,1,0
0U8,May,2009,08,1,0
0U8,May Airport,2010,06,1,0
0U9,LEE WILLIAMS MEMORIAL,1997,10,1,0
0V3,PIONEER VIL.,1983,06,1,0
0V3,PIONEER VILLAGE FLD,1983,08,1,0
0V4,BROOKNEAL/CAMPBELL COUNTY,2015,02,1,0
0V4,EVELYN SHARP,1983,01,1,0
0V7,KAYENTA,1982,08,1,0
0V7,KAYENTA,1982,09,1,0
0V7,KAYENTA,1984,05,1,0
0V7,KAYENTA,1996,08,1,0
0V7,Kayenta Airport,2007,05,1,0
0W3,HANFORD COUNTY,1994,07,1,0
0W3,HARFORD CNTY IND AIR PARK,1982,05,1,0
0W3,HARFORD CO.,1989,10,1,0
0W3,HARFORD COUNTY,2000,07,1,0
0W3,HARFORD COUNTY,2015,05,1,0
0W3,HARFORD COUNTY,2018,03,1,0
0W3,HARFORD COUNTY,2018,08,1,0
0W3,HARFORD COUNTY AIRPORT,1999,05,1,0
0W3,Harford County,2018,08,1,0
0W3,Harford County Airport,2006,01,1,0
0W3,Harford County Airport,2007,03,1,0
0W3,Harford County Airport,2010,12,1,0
0W3,Harford County Airport,2012,06,1,0
0WA2,CURTIS,1991,09,1,0
0WN0,Rucilla's Roost,2010,06,1,0
0WY1,Dorsey Creek Ranch Airport,2007,07,1,0
0Y6,LAKE MILLS MUNICIPAL,1992,05,1,0
0Z3,SHANNONS POND,1987,03,1,0
0Z3,SHANNONS POND,1992,09,1,0
0Z3,SHANNONS POND,1999,09,1,0
0Z3,SHANNONS POND,2015,07,1,0
0Z3,Shannons Pond Seaplane,2010,09,2,0
10AK,NUIQSUT,1983,02,1,0
10AK,NUIQSUT,1983,11,2,0
10AK,NUIQSUT,1985,01,1,0
10AK,NUIQSUT,1992,08,1,0
10C,GALT,1983,05,1,0
10C,GALT,1983,10,1,0
10C,GALT,1988,07,1,0
10C,GALT,1990,03,1,0
10C,GALT,1991,02,1,0
10C,GALT,1992,05,1,0
10C,GALT,1994,07,1,0
10C,GALT,1996,08,1,0
10C,GALT FIELD,2016,07,1,0
10C,GREENWOOD/WONDER LAKE,1989,05,1,0
10C,Galt,2007,07,1,0
10C,Galt Field Airport,2008,06,1,0
10C,Galt Field Airport,2018,06,1,0
10C,WONDER LAKE,1986,03,1,0
10CO,MACK MESA,2016,05,1,0
10CO,Mack Mesa,2019,09,1,0
10CO,Mack Mesa Airport,2013,09,1,0
10D,WINSTED MUNI,2013,03,1,0
10D,Winsted Municipal,2003,07,1,0
10D,Winsted Municipal,2013,11,1,0
10D,Winsted Municipal Airport,2009,05,1,0
10FA,Flying Baron Estates,2005,02,1,0
10G,HOLMES COUNTY,1989,04,1,0
10G,HOLMES COUNTY,2000,11,1,0
10G,HOLMES COUNTY,2005,03,1,0
10G,HOLMES COUNTY,2016,05,1,0
10G,Holmes County,2011,08,1,0
10G,Holmes County,2016,12,1,0
10GA,Beaverbrook Aerodrome,2009,03,1,0
11CA,TURNER FIELD,1982,01,1,0
11IL,THACKER--RLA,1992,07,1,0
11LL,THACKER,2001,07,1,0
11N,CANDLELIGHT,1985,07,1,0
11N,CANDLELIGHT FARMS,1983,11,1,0
11N,CANDLELIGHT FARMS,1987,04,1,0
11N,CANDLELIGHT FARMS,1987,10,1,0
11N,CANDLELIGHT FARMS,1992,06,1,0
11N,CANDLELIGHT FARMS,2015,08,1,0
11N,Candlelight Farms,2001,05,1,0
11N,Candlelight Farms,2017,08,1,0
11R,BRENHAM,1986,01,1,0
11R,BRENHAM MUNI,1983,10,1,0
11R,BRENHAM MUNI,2017,01,1,0
11R,BRENHAM MUNI,2017,07,1,0
11R,BRENHAM MUNI,2018,09,1,0
11R,BRENHAM MUNICIPAL,1987,07,1,0
11R,Brenham Municipal,2001,02,1,0
11R,Brenham Municipal,2008,06,1,0
11R,Brenham Municipal,2013,03,1,0
11R,Brenham Municipal Airport,2009,11,1,0
11R,Brenham Municipal Airport,2010,09,0,1
11R,Brenham Municipal Airport,2011,02,1,0
11S,SEIKU,1983,07,1,0
11S,SEKIU,1989,01,1,0
11XS,BULVERDE,1983,12,1,0
11XS,BULVERDE,1998,02,1,0
11XS,BULVERDE AIRPARK,1987,06,1,0
11XS,BULVERDE AIRPARK,1987,10,1,0
12A,Arkavalley Airport,2009,07,1,0
12A,Arkavalley Airport,2013,04,1,0
12CN,Richter Airport,2018,04,1,0
12D,TOWER AIRPORT,1998,11,1,0
12G,SHELBY COMMUNITY,2007,05,1,0
12G,Shelby Community Airport,2005,06,1,0
12ID,Flying B Ranch,2002,09,1,0
12ID,Flying B Ranch Landing Strip,2005,09,1,0
12ID,Flying B Ranch Landing Strip,2013,06,1,0
12ID,Flying B Ranch Landing Strip,2019,07,1,0
12IN,J & S Field Airport,2006,06,1,0
12J,BREWTON,1996,07,1,0
12J,Brewton,2006,10,1,0
12J,Brewton Municipal,2003,01,1,0
12J,MUNICIPAL,1991,10,1,0
12K,MUNICIPAL,1983,07,1,0
12K,Superior Municipal Airport,2003,05,1,0
12N,AEROFLEX,1987,07,1,0
12N,AEROFLEX - ANDOVER,1986,02,1,0
12N,AEROFLEX-ANDOVER,1990,03,1,0
12N,AEROFLEX-ANDOVER,1992,12,1,0
12N,AEROFLEX-ANDOVER,1995,08,1,0
12N,AEROFLEX-ANDOVER AIRPORT,1999,09,1,0
12N,Aeroflex-Andover,2002,08,1,0
12N,Aeroflex-Andover,2005,03,1,0
12N,Aeroflex-Andover Airport,2002,05,1,0
12N,Aeroflex-Andover Airport,2004,07,1,0
12N,Aeroflex-Andover Airport,2008,05,1,0
12N,Aeroflex-Andover Airport,2010,11,1,0
12N,Aeroflex-Andover Airport,2018,04,1,0
12N,Andover-Aeroflex,2002,09,1,0
12S,Monument Municipal,2010,05,1,0
12TN,Riley Creek,2016,01,1,0
12TN,Riley Creek Airport,2010,05,1,0
12V,ONA,1990,04,1,0
12V,ONA AIRPARK,1997,08,1,0
12WA,FOWLERS NW 40,1982,07,1,0
12WA,FOWLERS NW 40,2018,09,1,0
13C,Lakeview Airport - Griffith Fi,2010,08,1,0
13C,Lakeview Airport-Griffith Fiel,2009,08,1,0
13FA,EARLE AIRPARK,2019,07,1,0
13FA,Earle Airpark,2003,05,1,0
13IN,Gage Airport,2005,09,1,0
13K,LT WILLIAM M MILLIKEN,2016,11,1,0
13N,TRINCA,1991,09,1,0
13N,TRINCA,2017,08,1,0
13N,Trinca,2002,07,1,0
13N,Trinca Airport,2011,06,1,0
13W,Camano Island Airfield,2013,08,1,0
13W,Camano-Stanwood,2007,09,1,0
13WA,REINIG AIRPARK,1986,08,1,0
13WA,REINING AIR PARK,1985,03,1,0
14A,LAKE NORMAN,1993,06,1,0
14A,LAKE NORMAN AIRPARK,2001,07,1,0
14A,LAKE NORMAN AIRPARK,2006,09,1,0
14A,Lake Norman Airpark,2003,10,1,0
14A,Lake Norman Airpark,2010,07,1,0
14A,Lake Norman Airport,2008,10,1,0
14AK,FOUR CORNERS,1984,05,1,0
14AK,FOUR CORNERS AIRSTRIP,1999,11,1,0
14AZ,RUBY STAR AIRPARK,2015,03,1,0
14AZ,RUBY STAR AIRPARK,2018,03,1,0
14AZ,Ruby Star,2006,05,1,0
14G,FREMONT,1986,11,1,0
14G,FREMONT,1987,09,1,0
14G,FREMONT,2017,05,1,0
14G,FREMONT AIRPORT,2000,11,1,0
14G,Fremont Airport,2008,06,1,0
14I,Bloom,2007,07,1,0
14J,CARL FOLSOM,1983,01,1,0
14J,Carl Folsom,2018,10,1,0
14M,Hollandale Municipal,2012,03,1,0
14N,Beltzville Airport,2005,11,1,0
14S,Westport,2012,04,1,0
14S,Westport Airport,2004,08,1,0
15A,Mark Reynolds/North Mobile,2008,06,1,0
15AR,Dawson's Airport,2015,04,0,1
15F,HASKELL,1984,03,1,0
15F,HASKELL MUNICIPAL,1984,05,1,0
15F,Haskell Municipal Airport,2009,06,1,0
15FD,ORANGE HILL,2000,04,1,0
15FL,BROTHERS WELCOME,1988,05,1,0
15FL,CANNON CREEK,1994,03,1,0
15FL,Cannon Creek Airpark,2010,09,1,0
15FL,Cannon Creek Airpark,2013,01,1,0
15FL,Cannon Creek Airpark,2018,11,1,0
15G,WELTZIEN AIRPORT,1997,07,1,0
15G,WELTZIEN FIELD,1998,05,1,0
15G,WELTZIEN SKYPARK,1988,12,1,0
15G,WELTZIEN SKYPARK,1989,06,1,0
15G,WELTZIEN SKYPARK,1989,08,1,0
15G,WELTZIEN SKYPARK,1996,09,1,0
15G,WELTZIEN SKYPARK,2013,09,1,0
15G,WELTZIEN SKYPARK,2014,05,1,0
15G,WELTZIEN SKYPARK,2018,07,1,0
15G,Wadsworth Skypark,2011,09,1,0
15G,Weltzien Skypark,2002,07,1,0
15G,Weltzien Skypark,2003,06,1,0
15G,Weltzien Skypark,2005,06,1,0
15G,Weltzien Skypark,2008,09,1,0
15G,Weltzien Skypark Airport,2008,09,1,0
15G,Weltzien Skypark Airport,2011,10,1,0
15J,COOK COUNTY AIRPORT,2000,09,1,0
15M,IUKA,1984,08,1,0
15M,IUKA,2015,07,1,0
15M,IUKA AIRPORT,1993,04,1,0
15M,IUKA AIRPORT,1999,12,1,0
15M,IUKA AIRPORT,2000,11,1,0
15MO,QUEEN CITY MUNI,1985,07,1,0
15S,LESTER STATE,1982,05,1,0
15S,LESTER STATE,1987,07,1,0
15S,LESTER STATE,1988,05,1,0
15WI,Peterson Field,2018,07,1,0
15Z,MC CARTHY,2015,06,1,0
15Z,MCCARTHY,2016,05,1,0
15Z,MCCARTHY,2016,07,1,0
15Z,MCCARTHY #2,1986,02,1,0
15Z,MCCARTHY NO. 2,1995,07,1,0
15Z,MCCARTHY NR 2,1994,07,1,0
15Z,MCCARTHY NR2,1992,04,1,0
15Z,MCCARTHY NUMBER 2,2000,04,1,0
15Z,McCARTHY,2003,05,1,0
15Z,McCarthy,2011,07,1,0
16A,NUNAPITCHUK,1996,12,1,0
16A,NUNAPITCHUK,1997,03,2,0
16A,Nunapitchuk,2004,12,1,0
16A,Nunapitchuk,2009,04,1,0
16AK,Gattis Strip,2004,06,1,0
16AR,Heifer Creek Ranch Airport,2004,07,1,0
16D,Perham Muni,2004,09,1,0
16FD,SKINNERS WHOLESALE NURSERY,2016,11,1,0
16FL,J-22 RANCH,2016,05,1,0
16FL,J-22 Ranch,2012,04,1,0
16G,SENECA COUNTY,2005,09,1,0
16J,DAWSON,1999,07,1,0
16J,DAWSON MUNICIPAL,1984,02,1,0
16J,DAWSON MUNICIPAL,1991,07,1,0
16J,Dawson Municipal Airport,2006,01,1,0
16J,Dawson Municipal Airport,2008,01,1,0
16NE,KORVER,1987,07,1,0
16S,Myrtle Creek Municipal Airport,2011,03,1,0
16S,TRI-CITY STATE,1987,10,1,0
16S,TRI-CITY STATE,1991,07,1,0
16TE,Holly Lake Ranch,2019,06,1,0
16TE,Holly Lake Ranch Airport,2012,08,1,0
16W,LITTLE GOOSE LOCK AND DAM,2016,10,1,0
16X,Prop Wash,2010,08,1,0
16X,Propwash,2010,08,1,0
16X,Propwash Airport,2009,01,1,0
17A,,1985,05,1,0
17A,G WINNETT CO-BRISCO FLD,1988,05,1,0
17A,GWINETT COUNTY,1982,09,1,0
17A,GWINETTE CO.,1986,06,1,0
17A,GWINNETT CO,1986,10,1,0
17A,GWINNETT CO.,1985,02,1,0
17A,GWINNETT CO.,1985,12,1,0
17A,GWINNETT CO. BRISCOE FLD,1988,07,1,0
17A,GWINNETT COUNTY,1982,08,0,1
17A,GWINNETT COUNTY,1988,04,1,0
17A,GWINNETT COUNTY,1988,11,1,0
17A,GWINNETT COUNTY,1991,03,1,0
17FL,GREY STONE,1985,08,1,0
17FL,GREY STONE,1989,03,1,0
17FL,Greystone Airport,2008,04,1,0
17FL,Jumbolair,2019,02,1,0
17G,PORT BUCYRUS,1982,09,1,0
17G,PORT BUCYRUS,1986,07,0,1
17G,PORT BUCYRUS-CRAWFORD CO.,1994,11,1,0
17GA,Panther Creek Airport,2014,07,1,0
17J,DONALDSONVILLE MUNICIPAL,1994,01,1,0
17J,DONALSONVILLE MUNI,1988,03,1,0
17J,DONALSONVILLE MUNI,2001,03,1,0
17J,DONALSONVILLE MUNICIPAL,1982,07,1,0
17K,BOISE CITY,1989,05,1,0
17K,Boise City,2013,06,1,0
17K,Boise City Municipal Airport,2004,11,1,0
17LS,MILES CITY MUNICIPAL,1982,12,1,0
17M,Magee,2009,06,1,0
17M,Magee Municipal Airport,2004,09,1,0
17N,CROSS KEYS,1982,05,1,0
17N,CROSS KEYS,1983,06,1,0
17N,CROSS KEYS,1986,03,1,0
17N,CROSS KEYS,1987,02,1,0
17N,CROSS KEYS,1994,04,1,0
17N,CROSS KEYS,1996,06,1,0
17N,CROSS KEYS,1999,05,1,0
17N,CROSS KEYS,2001,12,1,0
17N,CROSS KEYS,2016,08,1,0
17N,CROSS KEYS AIRPORT,2000,09,1,0
17N,CROSS KEYS AIRPORT,2000,12,1,0
17N,CROSSKEYS,1992,02,1,0
17N,Cross Keys Airport,2002,06,1,0
17N,Cross Keys Airport,2004,12,0,1
17N,Cross Keys Airport,2005,02,1,0
17N,Cross Keys Airport,2008,07,1,0
17N,Cross Keys Airport,2012,04,1,0
17S,CHEHALEM,1982,10,1,0
17S,CHEHALEM,2000,09,1,0
17S,CHEHALEM AIRPARK,1997,11,1,0
17S,CHEHALEM AIRPARK,1998,07,1,0
17S,CHEHALEM AIRPARK,2003,06,1,0
17S,Chehalem Airpark,2001,09,1,0
17S,Chehalem Airpark,2002,08,2,0
17S,Chehalem Airpark,2015,07,1,0
17S,Chehalem Airpark,2018,11,1,0
17TA,HELIDYNE,1985,05,1,0
17TE,Comfort Airpark,2012,08,1,0
17U,Eagle Mountain,2006,08,1,0
17U,Escalante Municipal Airport,2004,07,1,0
17XS,LAJITAS,1983,02,1,0
17XS,LAJITAS,1987,08,1,0
18A,,1990,03,1,0
18A,FRANKLIN COUNTY,2003,07,1,0
18A,Franklin County,2010,02,1,0
18A,Franklin County Airport,2010,08,1,0
18AZ,SKY RANCH AT CAREFREE,2013,11,1,0
18AZ,Sky Ranch,2003,09,1,0
18AZ,Sky Ranch Airport,2005,01,1,0
18AZ,Sky Ranch Airport at Carefree,2008,02,1,0
18AZ,Sky Ranch at Carefree,2006,02,1,0
18AZ,"Sky Ranch at Carefree, Arizona",2005,03,1,0
18FD,BAKER,1999,08,1,0
18FD,Skypark Estates Airpark,2017,06,1,0
18GA,SLEEPY HOLLOW,1991,07,1,0
18GA,SLEEPY HOLLOW,1996,01,1,0
18KS,CHEROKEE STRIP AIRPORT,1999,07,1,0
18MO,Gimlin Airport,2011,10,1,0
18MO,Gimlin Airport,2017,01,1,0
18V,,2018,10,1,0
18V,PLATTE VALLEY,1983,12,1,0
18V,PLATTE VALLEY AIRPARK,2008,05,1,0
18V,PLATTE VALLEY AIRPARK,2014,03,1,0
18V,PLATTE VALLEY AIRPARK,2015,11,1,0
18V,Platte Valley,2014,12,1,0
18V,Platte Valley Airpark,2001,03,1,0
18V,Platte Valley Airpark,2001,06,1,0
18V,Platte Valley Airpark,2003,12,1,0
18V,Platte Valley Airpark,2006,04,1,0
18V,Platte Valley Airport,2005,06,1,0
18WA,STEHEKIN STATE,1983,06,1,0
18Y,MILACA MUNI,1988,04,1,0
18Y,"MILACA, MUNI",1991,08,1,0
19AZ,Montezuma,2010,10,1,0
19AZ,Montezuma,2018,08,1,0
19GA,WILLOW POND,1995,06,1,0
19GA,Willow Pond Aviation Inc,2011,03,1,0
19N,BERLIN/CAMDEN COUNTY,1994,02,1,0
19N,CAMDEN CO.,1988,11,1,0
19N,CAMDEN COUNTY,1996,10,1,0
19N,CAMDEN COUNTY,1999,02,1,0
19N,CAMDEN COUNTY AIRPORT,1999,08,1,0
19N,CAMDEN COUNTY AIRPORT,2000,05,1,0
19N,CAMDEN COUNTY AIRPORT,2000,11,1,0
19N,Camden County Airport,2003,03,1,0
19N,Camden County Airport,2008,07,1,0
19N,Camden County Airport,2012,09,1,0
19NC,Double S Airport,2011,06,1,0
19S,AERO ACRES,1991,02,1,0
19S,Sublette Flying Club Airport,2004,07,1,0
1A0,DALLAS BAY SKY PARK,1982,06,1,0
1A0,DALLAS BAY SKY PARK,1987,02,1,0
1A0,Dallas Bay Sky Park,2010,08,1,0
1A1,Green Acres Airport,2010,11,1,0
1A2,ARTHUR AIRPORT,2000,08,1,0
1A3,MARTIN CAMPBELL,1986,02,1,0
1A3,MARTIN CAMPBELL,1993,08,1,0
1A5,MACON COUNTY,1990,11,1,0
1A5,MACON COUNTY,1991,10,1,0
1A5,MACON COUNTY,1995,07,1,0
1A5,MACON COUNTY,1998,09,1,0
1A5,MACON COUNTY AIRPORT,1995,02,1,0
1A5,MACON COUNTY AIRPORT,1999,02,1,0
1A5,MACON COUNTY AIRPORT,2000,05,1,0
1A5,Macon County Airport,2012,03,1,0
1A5,Macon County Airport,2013,10,1,0
1A6,MIDDLESBORO,1983,10,1,0
1A6,MIDDLESBORO-BELL COUNTY,1988,05,1,0
1A6,MIDDLESBORO-BELL COUNTY,1998,08,1,0
1A6,MIDDLESBORO-BELL COUNTY,2014,05,1,0
1A6,Middlesboro Airport,2003,07,1,0
1A6,Middlesboro-Bell County,2002,10,1,0
1A6,Middlesboro-Bell County,2008,03,1,0
1A7,JACKSON COUNTY,1998,04,1,0
1A7,Jackson County,2009,10,1,0
1A7,Jackson County,2019,07,1,0
1A9,AUTAUGA CONTY,1983,01,1,0
1A9,AUTAUGA COUNTY,1996,12,1,0
1A9,Prattville,2014,10,1,0
1AK1,CREVICE CREEK,1983,06,1,0
1AK8,TALAHEIM,2019,07,1,0
1AL4,Elsanor,2019,06,1,0
1AR6,DIAMOND BLUFF,2016,08,1,0
1AR9,Country Air Estates,2004,01,1,0
1AR9,Country Air Estates,2007,10,1,0
1AR9,Country Air Estates Airport,2007,05,1,0
1AR9,Country Air Estates Airport,2012,10,1,0
1AR9,Country Estates Airport,2014,10,1,0
1AR9,SENDERO AIRPARK,1998,02,1,0
1AZ0,AUXILIARY,1990,10,1,0
1AZ0,MOBILE,2000,01,1,0
1AZ0,MOBILE PVT,1991,06,2,0
1AZ0,Mobile Airport,2012,05,1,0
1AZ0,Mobile Lufthansa Pvt,2001,04,1,0
1B0,DEXTER,1992,06,1,0
1B0,Dexter Regional,2015,08,1,0
1B0,Dexter Regional Airport,2002,10,1,0
1B1,COLUMBIA CO,1990,07,1,0
1B1,COLUMBIA CO.,1990,04,1,0
1B1,COLUMBIA COUNTY,1993,02,1,0
1B1,Columbia County,2018,06,1,0
1B1,HUDSON,1989,04,1,0
1B2,KATAMA,1987,05,1,0
1B2,KATAMA AIRPARK,1992,01,1,0
1B2,KATAMA AIRPARK,1993,07,1,0
1B2,KATAMA AIRPARK,1994,06,1,0
1B2,KATAMA AIRPARK,1997,07,1,0
1B2,KATAMA AIRPARK,1998,07,1,0
1B2,KATAMA AIRPARK,2013,09,1,0
1B2,KATAMA AIRPARK,2017,07,1,0
1B2,KATAMA AIRPARK AIRPORT,1997,10,1,0
1B2,Katama Airpark,2005,06,1,0
1B2,Katama Airport,2002,10,1,0
1B5,FRANCONIA,1988,05,1,0
1B5,FRANCONIA,1988,06,1,0
1B5,FRANCONIA,1990,09,1,0
1B5,FRANCONIA,1996,08,1,0
1B5,Franconia Airport,2007,05,1,0
1B5,Franconia Airport,2010,09,1,0
1B6,HOPEDALE INDUSTRIAL PARK,1994,03,1,0
1B6,HOPEDALE INDUSTRIAL PARK,1995,08,1,0
1B6,HOPEDALE INDUSTRIAL PARK,1999,10,1,0
1B6,HOPEDALE INDUSTRIAL PARK,1999,11,1,0
1B6,HOPEDALE-DRAPER,1984,04,1,0
1B6,HOPEDALE-DRAPER,1988,04,1,0
1B8,CANASTOTA MUNICIPAL,1987,06,1,0
1B8,Chapin Field,2012,05,1,0
1B8,Chapin Field Airport,2010,05,1,0
1B9,MANFIELD MUNICIPAL,2000,08,1,0
1B9,MANSFIELD,1984,05,1,0
1B9,MANSFIELD,1985,04,1,0
1B9,MANSFIELD,1987,10,2,0
1B9,MANSFIELD MUNI,2007,09,1,0
1B9,MANSFIELD MUNI,2014,02,1,0
1B9,MANSFIELD MUNI AIRPORT,1997,12,1,0
1B9,MANSFIELD MUNI.,1983,06,1,0
1B9,MANSFIELD MUNICIPAL,1982,07,1,0
1B9,MANSFIELD MUNICIPAL,1984,09,1,0
1B9,MANSFIELD MUNICIPAL,1995,07,1,0
1B9,MANSFIELD MUNICIPAL,1996,06,1,0
1B9,MANSFIELD MUNICIPAL,1996,10,2,0
1B9,MANSFIELD MUNICIPAL,1996,12,1,0
1B9,MANSFIELD MUNICIPAL,1997,06,1,0
1B9,MANSFIELD MUNICIPAL,1999,08,1,0
1B9,Mansfield Municipal,2003,10,1,0
1B9,Mansfield Municipal,2012,10,1,0
1B9,Mansfield Municipal Airport,2004,11,1,0
1B9,Mansfield Municipal Airport,2011,12,1,0
1B9,Mansfield Municipal Airport,2019,02,1,0
1BT,Bonne Terre Municipal,2014,05,1,0
1C1,PAXTON MUNICIPAL,1982,01,1,0
1C1,Paxton Airport,2011,07,1,0
1C2,HOWELL,1987,09,1,0
1C2,HOWELL-NEW LENNOX,1993,09,1,0
1C2,NEW LENOX-HOWELL,1989,10,1,0
1C2,NEW LENOX-HOWELL,1990,02,1,0
1C2,NEW LENOX-HOWELL,2000,08,1,0
1C3,ARGYLE,2016,10,1,0
1C3,Argyle Airport,2001,11,1,0
1C3,Argyle Airport,2002,02,1,0
1C3,Argyle Airport,2010,01,1,0
1C5,BOLINGBROOK'S CLOW INTL,2013,09,1,0
1C5,BOLINGBROOK'S CLOW INTL,2016,03,1,0
1C5,Bolingbrook's Clow IAP,2011,09,1,0
1C5,Bolingbrook's Clow Int'l,2017,11,1,0
1C5,CLOW,1987,03,1,0
1C5,CLOW INT'L,1986,07,1,0
1C5,CLOW INT'L,1987,03,0,1
1C5,CLOW INT'L,1988,12,1,0
1C5,CLOW INT'L,1989,08,1,0
1C5,CLOW INTERNATIONAL,1990,05,2,0
1C5,CLOW INTERNATIONAL,1990,07,1,0
1C5,CLOW INTERNATIONAL,1994,05,1,0
1C5,CLOW INTERNATIONAL,1999,03,1,0
1C5,CLOW INTL,2008,09,1,0
1C5,CLOW INTL AIRPORT,1982,02,1,0
1C5,CLOW INTL.,1986,08,1,0
1C5,Clow International Airport,2003,10,1,0
1C5,Clow International Airport,2010,12,1,0
1C5,FLOW INTL,1984,11,1,0
1C5,PLAINFIELD-CLOW,1985,07,1,0
1C8,COTTONWOOD,1982,08,1,0
1C8,COTTONWOOD,1993,09,1,0
1C8,Cottonwood Airport,2009,01,1,0
1C8,Cottonwood Airport,2010,09,1,0
1C8,Cottonwood Airport,2012,08,1,0
1C9,FRAZIER LAKE AIRPARK,1985,01,1,0
1C9,FRAZIER LAKE AIRPARK,1997,06,1,0
1C9,FRAZIER LAKE AIRPARK,1998,08,1,0
1C9,FRAZIER LAKE AIRPARK,2014,11,1,0
1C9,FRAZIER LAKE AIRPARK,2015,08,1,0
1C9,Frazier Lake Airpark,2008,05,1,0
1C9,Frazier Lake Airpark,2008,10,1,0
1CA6,ON THE ROCKS AIRSTRIP,1993,08,1,0
1CO8,EVERITT,2006,07,1,0
1CO8,EVERITT,2007,08,1,0
1CO8,Everitt Airport,2011,04,1,0
1D2,CANTON-PLYMOTH-METTETAL,1997,06,1,0
1D2,CANTON-PLYMOUTH METTETAL,1995,12,1,0
1D2,Canton - Plymouth - Mettetal,2002,10,1,0
1D2,Canton-Plymouth-Mettetal,2004,07,1,0
1D2,Canton-Plymouth-Mettetal Airpo,2010,06,1,0
1D2,Canton-Plymouth-Mettetal Arpt,2011,08,1,0
1D2,METTETAL,1983,09,1,0
1D2,METTETAL,2000,06,1,0
1D2,METTETAL-CANTON,1990,10,1,0
1D2,METTETAL-CANTON,1992,08,1,0
1D2,METTETAL-CANTON,1993,02,1,0
1D2,METTETAL-CANTON AIRPORT,1995,06,1,0
1D2,Mettetal-Canton Airport,2001,08,1,0
1D2,PLYMOUTH,1982,04,1,0
1D2,PLYMOUTH,1990,12,1,0
1D6,HECTOR MUNI,2017,08,1,0
1D6,Hector Muni,2019,06,1,0
1D6,Hector Municipal Airport,2013,07,1,0
1D7,WEBSTER,1985,03,1,0
1D8,Redfield Municipal Airport,2002,05,1,0
1DS,Dry Swamp Airport,2007,06,1,0
1DS,Dry Swamp Airport,2008,06,1,0
1DS,Dry Swamp Airport,2013,06,1,0
1E2,TERLINGUA RANCH,1995,02,1,0
1E2,TERLINGUA RANCH AIRPORT,1998,09,1,0
1E6,TUNER RIDGEPORT,1984,10,1,0
1E6,TURNER RIDGEPORT,1982,08,1,0
1E6,TURNER RIDGEPORT,1986,06,1,0
1E7,BUFALLO,1986,11,2,0
1E7,BUFFALO AIRPORT,1998,09,1,0
1E7,Buffalo Airport,2003,12,1,0
1F0,ARDMORE DOWNTOWN,1996,07,1,0
1F0,ARDMORE DOWNTOWN EXECUTIV,1998,09,1,0
1F0,ARDMORE DOWNTOWN EXECUTIVE,2003,04,1,0
1F0,ARDMORE DOWNTOWN EXECUTIVE,2003,05,1,0
1F0,Adrmore Downtown Executive,2007,11,1,0
1F0,Ardmore Downtown Executive,2001,08,1,0
1F0,Ardmore Downtown Executive,2001,12,1,0
1F0,Ardmore Downtown Executive,2014,08,1,0
1F0,Ardmore Downtown Executive Air,2012,05,1,0
1F0,DOWNTOWN ARDMORE EXEC,1996,04,1,0
1F0,DOWNTOWN EXECUTIVE,1999,08,1,0
1F1,ARDMORE,1987,10,1,0
1F1,LAKE MURRAY,1986,08,1,0
1F1,LAKE MURRAY ST. PK.,1993,03,1,0
