airportcode_new,airportname_new,year,month, Investigation Type _ Accident , Investigation Type _ Incident 
13N,Trinca Airport,1991,09,1,0
13N,Trinca Airport,2002,07,1,0
13N,Trinca Airport,2011,06,1,0
13N,Trinca Airport,2017,08,1,0
13W,Camano Island Airfield,2007,09,1,0
13W,Camano Island Airfield,2013,08,1,0
13WA,Fsa - Everett Heliport,1985,03,1,0
13WA,Fsa - Everett Heliport,1986,08,1,0
13XS,Presbyterian Hospital Of Rockwall Heliport,1997,02,1,0
14AK,Four Corners Airport,1984,05,1,0
14AK,Four Corners Airport,1999,11,1,0
14AK,Four Corners Airport,2009,10,1,0
14AZ,Ruby Star Airpark,2006,05,1,0
14AZ,Ruby Star Airpark,2015,03,1,0
14AZ,Ruby Star Airpark,2018,03,1,0
14I,Bloom Airport,2007,07,1,0
14N,Beltzville Airport,2005,11,1,0
14S,Westport Airport,2004,08,1,0
14S,Westport Airport,2012,04,1,0
15A,Mark Reynolds/North Mobile County Airport,2008,06,1,0
15AR,Taylor Airport,2015,04,0,1
15FD,Orange Hill Airport,2000,04,1,0
15FL,Cannon Creek Airpark,1988,05,1,0
15FL,Cannon Creek Airpark,1994,03,1,0
15FL,Cannon Creek Airpark,2010,09,1,0
15FL,Cannon Creek Airpark,2013,01,1,0
15FL,Cannon Creek Airpark,2018,11,1,0
15G,Weltzien Skypark Airport,1988,12,1,0
15G,Weltzien Skypark Airport,1989,06,1,0
15G,Weltzien Skypark Airport,1989,08,1,0
15G,Weltzien Skypark Airport,1996,09,1,0
15G,Weltzien Skypark Airport,1997,07,1,0
15G,Weltzien Skypark Airport,1998,05,1,0
15G,Weltzien Skypark Airport,2002,07,1,0
15G,Weltzien Skypark Airport,2003,06,1,0
15G,Weltzien Skypark Airport,2005,06,1,0
15G,Weltzien Skypark Airport,2008,09,2,0
15G,Weltzien Skypark Airport,2011,09,1,0
15G,Weltzien Skypark Airport,2011,10,1,0
15G,Weltzien Skypark Airport,2013,09,1,0
15G,Weltzien Skypark Airport,2014,05,1,0
15G,Weltzien Skypark Airport,2018,07,1,0
15MI,Grant Pad Heliport,1988,01,1,0
15MO,Applegate Airport,1985,07,1,0
15S,Lester State Ultralightport,1982,05,1,0
15S,Lester State Ultralightport,1987,07,1,0
15S,Lester State Ultralightport,1988,05,1,0
15SD,Watertown / Brownlee Heliport,2014,09,1,0
15WI,Peterson Field,2018,07,1,0
16A,Nunapitchuk Airport,1996,12,1,0
16A,Nunapitchuk Airport,1997,03,2,0
16A,Nunapitchuk Airport,2004,12,1,0
16A,Nunapitchuk Airport,2009,04,1,0
16AK,Gattis Strip,2004,06,1,0
16AR,Heifer Creek Ranch Airport,2004,07,1,0
16FD,Skinners Wholesale Nursery Airport,2016,11,1,0
16FL,J-22 Ranch Airport,2012,04,1,0
16FL,J-22 Ranch Airport,2016,05,1,0
16MA,Lawrence General Hospital Heliport,1987,02,1,0
16NE,Korver Airport,1987,07,1,0
16S,Myrtle Creek Municipal Airport,1987,10,1,0
16S,Myrtle Creek Municipal Airport,1991,07,1,0
16S,Myrtle Creek Municipal Airport,2011,03,1,0
16TE,Holly Lake Ranch Airport,2012,08,1,0
16TE,Holly Lake Ranch Airport,2019,06,1,0
16W,Little Goose Lock and Dam Airport,2016,10,1,0
16X,Propwash Airport,2009,01,1,0
16X,Propwash Airport,2010,08,2,0
"17893    Tabarka 7 Novembre Airport
Name: name, dtype: object","17893    Tabarka 7 Novembre Airport
Name: name, dtype: object",1982,12,1,0
17AK,Ketchikan /Temsco H/ Heliport,1982,08,0,1
17AK,Ketchikan /Temsco H/ Heliport,1982,09,1,0
17AK,Ketchikan /Temsco H/ Heliport,1985,02,1,0
17AK,Ketchikan /Temsco H/ Heliport,1985,05,1,0
17AK,Ketchikan /Temsco H/ Heliport,1985,12,1,0
17AK,Ketchikan /Temsco H/ Heliport,1986,06,1,0
17AK,Ketchikan /Temsco H/ Heliport,1986,10,1,0
17AK,Ketchikan /Temsco H/ Heliport,1988,04,1,0
17AK,Ketchikan /Temsco H/ Heliport,1988,05,1,0
17AK,Ketchikan /Temsco H/ Heliport,1988,07,1,0
17AK,Ketchikan /Temsco H/ Heliport,1988,11,1,0
17AK,Ketchikan /Temsco H/ Heliport,1991,03,1,0
17FL,Jumbolair-Greystone Airport,1985,08,1,0
17FL,Jumbolair-Greystone Airport,1989,03,1,0
17FL,Jumbolair-Greystone Airport,2008,04,1,0
17FL,Jumbolair-Greystone Airport,2019,02,1,0
17GA,Panther Creek Airport,2014,07,1,0
17LA,Shell Venice Terminal Heliport,1987,08,1,0
17LS,Yankee Field,1982,12,1,0
17MS,River Region Medical Center Heliport,1998,05,1,0
17S,Chehalem Airpark,1982,10,1,0
17S,Chehalem Airpark,1997,11,1,0
17S,Chehalem Airpark,1998,07,1,0
17S,Chehalem Airpark,2000,09,1,0
17S,Chehalem Airpark,2001,09,1,0
17S,Chehalem Airpark,2002,08,2,0
17S,Chehalem Airpark,2003,06,1,0
17S,Chehalem Airpark,2015,07,1,0
17S,Chehalem Airpark,2018,11,1,0
17TA,Heli-Dyne Systems Inc Heliport,1985,05,1,0
17TE,Comfort Airpark,2012,08,1,0
17U,Jake Garn Airport,2004,07,1,0
17U,Jake Garn Airport,2006,08,1,0
17XS,Quahadi Ranch Airport,1983,02,1,0
17XS,Quahadi Ranch Airport,1987,08,1,0
18AZ,Sky Ranch At Carefree Airport,2003,09,1,0
18AZ,Sky Ranch At Carefree Airport,2005,01,1,0
18AZ,Sky Ranch At Carefree Airport,2005,03,1,0
18AZ,Sky Ranch At Carefree Airport,2006,02,1,0
18AZ,Sky Ranch At Carefree Airport,2008,02,1,0
18AZ,Sky Ranch At Carefree Airport,2013,11,1,0
18FD,Skypark Estates Owners Assoc Airport,1999,08,1,0
18FD,Skypark Estates Owners Assoc Airport,2017,06,1,0
18GA,Sleepy Hollow Airport,1991,07,1,0
18GA,Sleepy Hollow Airport,1996,01,1,0
18KS,Cherokee Strip,1999,07,1,0
18LA,Camp Beauregard Army National Guard Heliport,1982,04,1,0
18MO,Gimlin Airport,2011,10,1,0
18MO,Gimlin Airport,2017,01,1,0
18WA,Pasco Heliport,1983,06,1,0
18Y,Milaca Municipal Airport,1988,04,1,0
18Y,Milaca Municipal Airport,1991,08,1,0
19AZ,Montezuma Airport,2010,10,1,0
19AZ,Montezuma Airport,2018,08,1,0
19GA,Willow Pond Aviation Inc Airport,1995,06,1,0
19GA,Willow Pond Aviation Inc Airport,2011,03,1,0
19IA,Ancam Antique Airfield,1987,09,1,0
19IA,Ancam Antique Airfield,1988,05,1,0
19IA,Ancam Antique Airfield,1998,08,1,0
19KS,Schultz Field,1988,04,1,0
19KS,Schultz Field,2000,08,1,0
19NC,Double S Airport,2011,06,1,0
1A1,Green Acres Airport,2010,11,1,0
1A2,Arthur Airport,2000,08,1,0
1AK1,Crevice Creek Airport,1983,06,1,0
1AK8,Talaheim Airport,2019,07,1,0
1AL4,Elsanor Airport,2019,06,1,0
1AR6,Diamond Bluff Airport,2016,08,1,0
1AR9,Country Air Estates Airport,1998,02,1,0
1AR9,Country Air Estates Airport,2004,01,1,0
1AR9,Country Air Estates Airport,2007,05,1,0
1AR9,Country Air Estates Airport,2007,10,1,0
1AR9,Country Air Estates Airport,2012,10,1,0
1AR9,Country Air Estates Airport,2014,10,1,0
1AZ0,Mobile Airport,1990,10,1,0
1AZ0,Mobile Airport,1991,06,2,0
1AZ0,Mobile Airport,2000,01,1,0
1AZ0,Mobile Airport,2001,04,1,0
1AZ0,Mobile Airport,2012,05,1,0
1B5,Franconia Airport,1988,05,1,0
1B5,Franconia Airport,1988,06,1,0
1B5,Franconia Airport,1990,09,1,0
1B5,Franconia Airport,1996,08,1,0
1B5,Franconia Airport,2007,05,1,0
1B5,Franconia Airport,2010,09,1,0
1B8,Chapin Field,1987,06,1,0
1B8,Chapin Field,2010,05,1,0
1B8,Chapin Field,2012,05,1,0
1C3,Argyle Airport,2001,11,1,0
1C3,Argyle Airport,2002,02,1,0
1C3,Argyle Airport,2010,01,1,0
1C3,Argyle Airport,2016,10,1,0
1C8,Cottonwood Airport,1982,08,1,0
1C8,Cottonwood Airport,1993,09,1,0
1C8,Cottonwood Airport,2009,01,1,0
1C8,Cottonwood Airport,2010,09,1,0
1C8,Cottonwood Airport,2012,08,1,0
1C9,Frazier Lake Airpark,1985,01,1,0
1C9,Frazier Lake Airpark,1997,06,1,0
1C9,Frazier Lake Airpark,1998,08,1,0
1C9,Frazier Lake Airpark,2008,05,1,0
1C9,Frazier Lake Airpark,2008,10,1,0
1C9,Frazier Lake Airpark,2014,11,1,0
1C9,Frazier Lake Airpark,2015,08,1,0
1CA6,On the Rocks Airport,1993,08,1,0
1CO8,Everitt Airport,2006,07,1,0
1CO8,Everitt Airport,2007,08,1,0
1CO8,Everitt Airport,2011,04,1,0
1D2,Canton-Plymouth-Mettetal Airport,1982,04,1,0
1D2,Canton-Plymouth-Mettetal Airport,1983,09,1,0
1D2,Canton-Plymouth-Mettetal Airport,1990,10,1,0
1D2,Canton-Plymouth-Mettetal Airport,1990,12,1,0
1D2,Canton-Plymouth-Mettetal Airport,1992,08,1,0
1D2,Canton-Plymouth-Mettetal Airport,1993,02,1,0
1D2,Canton-Plymouth-Mettetal Airport,1995,06,1,0
1D2,Canton-Plymouth-Mettetal Airport,1995,12,1,0
1D2,Canton-Plymouth-Mettetal Airport,1997,06,1,0
1D2,Canton-Plymouth-Mettetal Airport,2000,06,1,0
1D2,Canton-Plymouth-Mettetal Airport,2001,08,1,0
1D2,Canton-Plymouth-Mettetal Airport,2002,10,1,0
1D2,Canton-Plymouth-Mettetal Airport,2004,07,1,0
1D2,Canton-Plymouth-Mettetal Airport,2010,06,1,0
1D2,Canton-Plymouth-Mettetal Airport,2011,08,1,0
1D6,Hector Municipal Airport,2013,07,1,0
1D6,Hector Municipal Airport,2017,08,1,0
1D6,Hector Municipal Airport,2019,06,1,0
1DS,Dry Swamp Airport,2007,06,1,0
1DS,Dry Swamp Airport,2008,06,1,0
1DS,Dry Swamp Airport,2013,06,1,0
1E2,Terlingua Ranch Airport,1995,02,1,0
1E2,Terlingua Ranch Airport,1998,09,1,0
1E6,Elkins Field,1982,08,1,0
1E6,Elkins Field,1984,10,1,0
1E6,Elkins Field,1986,06,1,0
1E7,Buffalo Airport,1986,11,2,0
1E7,Buffalo Airport,1998,09,1,0
1E7,Buffalo Airport,2003,12,1,0
1F1,Lake Murray State Park Airport,1986,08,1,0
1F1,Lake Murray State Park Airport,1987,10,1,0
1F1,Lake Murray State Park Airport,1993,03,2,0
1F1,Lake Murray State Park Airport,1995,04,1,0
1F1,Lake Murray State Park Airport,2002,01,1,0
1F1,Lake Murray State Park Airport,2016,01,1,0
1F2,Plateau Sky Ranch Airport,2004,07,1,0
1F2,Plateau Sky Ranch Airport,2013,09,1,0
1F7,Airpark East Airport,1982,05,1,0
1F7,Airpark East Airport,1996,07,1,0
1F7,Airpark East Airport,1999,10,1,0
1F7,Airpark East Airport,2001,08,1,0
1F7,Airpark East Airport,2006,07,1,0
1F7,Airpark East Airport,2007,01,1,0
1F7,Airpark East Airport,2008,04,1,0
1F7,Airpark East Airport,2009,02,1,0
1F7,Airpark East Airport,2009,04,1,0
1F7,Airpark East Airport,2011,10,1,0
1F7,Airpark East Airport,2016,01,1,0
1FA3,Pine Island Airport,2006,08,1,0
1G6,Michael Airfield,1982,06,1,0
1G6,Michael Airfield,1982,08,3,0
1G6,Michael Airfield,2001,08,1,0
1G8,Eddie Dew Memorial Airpark,1985,10,1,0
1G8,Eddie Dew Memorial Airpark,1987,03,1,0
1G8,Eddie Dew Memorial Airpark,1994,05,1,0
1G8,Eddie Dew Memorial Airpark,2005,12,1,0
1G8,Eddie Dew Memorial Airpark,2009,07,1,0
1GA0,Eagle Neck Airport,2009,04,1,0
1GA0,Eagle Neck Airport,2013,09,1,0
1H6,Harvey Young Airport,1983,05,1,0
1H6,Harvey Young Airport,1987,07,1,0
1H6,Harvey Young Airport,1991,03,1,0
1H6,Harvey Young Airport,1992,06,1,0
1H6,Harvey Young Airport,2001,07,1,0
1H6,Harvey Young Airport,2003,03,1,0
1H6,Harvey Young Airport,2004,06,1,0
1I1,Marcy Field,2016,10,1,0
1I3,Shawnee Field,2005,09,1,0
1I3,Shawnee Field,2009,05,1,0
1I3,Shawnee Field,2012,03,1,0
1I9,Delphi Municipal Airport,1989,06,1,0
1I9,Delphi Municipal Airport,1989,09,1,0
1I9,Delphi Municipal Airport,2008,05,1,0
1I9,Delphi Municipal Airport,2008,10,1,0
1I9,Delphi Municipal Airport,2011,03,1,0
1I9,Delphi Municipal Airport,2015,09,1,0
1IN0,Belknap-Icarus Acres Airport,1990,10,1,0
1J9,Fort Walton Beach Airport,1984,08,2,0
1J9,Fort Walton Beach Airport,1992,09,1,0
1K1,Lloyd Stearman Field,1983,08,1,0
1K1,Lloyd Stearman Field,1983,09,1,0
1K1,Lloyd Stearman Field,1987,07,1,0
1K1,Lloyd Stearman Field,1993,10,1,0
1K1,Lloyd Stearman Field,1997,08,1,0
1K1,Lloyd Stearman Field,1998,08,1,0
1K1,Lloyd Stearman Field,1999,10,1,0
1K1,Lloyd Stearman Field,2006,03,1,0
1K1,Lloyd Stearman Field,2008,02,1,0
1K1,Lloyd Stearman Field,2011,07,1,0
1K1,Lloyd Stearman Field,2019,03,1,0
1K3,Hamilton Field,1993,05,1,0
1K3,Hamilton Field,2002,05,1,0
1K6,Ellinwood Municipal Airport,1989,11,1,0
1K6,Ellinwood Municipal Airport,2013,07,1,0
1K8,South Grand Lake Regional Airport,2015,08,1,0
1KS3,Leo's Place STOLport,2011,10,1,0
1KS7,Hitch Feeders Ii Inc. Airport,1990,01,1,0
1LA4,Bayou Fourchon Seaplane Base,2007,05,1,0
1LL2,Spring Brook Airport,1986,04,1,0
1M3,Ardmore Airport,1986,08,1,0
1M3,Ardmore Airport,1987,08,1,0
1M7,Fulton Airport,2003,07,1,0
1M8,Myricks Airport,1988,09,1,0
1M8,Myricks Airport,1993,12,1,0
1M8,Myricks Airport,2004,04,1,0
1M8,Myricks Airport,2011,10,1,0
1MD3,Krastel Farms Airport,2000,04,1,0
1MD4,Prince George's Hospital Center Heliport,2010,02,1,0
1MI8,Vlachos Acres Airport,1983,07,1,0
1MI8,Vlachos Acres Airport,1996,11,1,0
1MO9,Eagle's Point & Red Barn Village Airpark,1985,09,1,0
1MS0,Tapley Airport,2017,08,1,0
1MS6,Eagles Ridge Airport,1992,09,1,0
1MT7,Prill Field,2009,10,1,0
1MU4,Short Air Airport,2000,07,1,0
1N2,Spadaro Airport,1993,08,1,0
1N2,Spadaro Airport,1994,09,1,0
1N2,Spadaro Airport,1998,02,1,0
1N2,Spadaro Airport,1998,10,1,0
1N2,Spadaro Airport,2004,12,1,0
1N2,Spadaro Airport,2005,08,1,0
1NC1,Ron's Ultralight Field,2015,08,1,0
1NC2,Atwell Airport,2017,03,1,0
1NC3,Fletcher's Airport,1990,09,1,0
1NC6,Arant Airport,2008,08,1,0
1ND3,Andvik Airport,1984,08,1,0
1NK0,Roxbury Runway Airport,2014,05,1,0
1NK7,Boonville Inc Airport,1999,06,1,0
1NK8,Chenango Bridge Airport,1994,08,1,0
1NK8,Chenango Bridge Airport,2007,06,1,0
1NM0,Me-Own Airport,2014,09,1,0
1O6,Dunsmuir Muni-Mott Airport,1992,08,1,0
1O6,Dunsmuir Muni-Mott Airport,1994,02,1,0
1O6,Dunsmuir Muni-Mott Airport,2004,04,1,0
1O6,Dunsmuir Muni-Mott Airport,2004,06,1,0
1OA3,Barnett Airpark,1986,09,1,0
1OA4,Kepes Flying Field,2001,12,1,0
1OA6,Frith Airport,2001,11,1,0
1OA7,Yoder Airport,1982,06,1,0
1OA7,Yoder Airport,1995,09,1,0
1OA7,Yoder Airport,1998,05,1,0
1OK0,Neversweat Airport,1992,04,1,0
1OR1,Chehalem Mountain Heliport,1983,06,1,0
1OR4,North Plains Gliderport,1990,08,1,0
1OR4,North Plains Gliderport,1994,06,1,0
1OR4,North Plains Gliderport,1998,06,1,0
1OR4,North Plains Gliderport,2000,08,1,0
1OR4,North Plains Gliderport,2014,08,1,0
1P1,Plymouth Municipal Airport,2016,10,1,0
1PA5,Beaver Creek Ultralightport,2006,07,1,0
1PA6,Whittle Airport,1995,07,1,0
1PS4,Sankey Airport,2001,05,1,0
1Q1,Eckert Field,1986,01,1,0
1Q1,Eckert Field,1987,07,1,0
1Q5,Gravelly Valley Airport,1982,05,1,0
1Q5,Gravelly Valley Airport,1985,06,1,0
1Q5,Gravelly Valley Airport,1987,07,1,0
1Q5,Gravelly Valley Airport,1994,06,1,0
1Q5,Gravelly Valley Airport,2017,12,1,0
1RL,Point Roberts Airpark,2006,12,1,0
1RL,Point Roberts Airpark,2008,06,1,0
1S1,Eckhart International Airport,2011,07,1,0
1S2,Darrington Municipal Airport,1984,09,1,0
1S2,Darrington Municipal Airport,1990,07,1,0
1S4,Seiling Airport,1984,07,1,0
1S4,Seiling Airport,1985,07,1,0
1S4,Seiling Airport,1989,11,1,0
1S4,Seiling Airport,1993,10,1,0
1S4,Seiling Airport,1994,03,1,0
1S4,Seiling Airport,1995,02,1,0
1S4,Seiling Airport,1998,10,1,0
1S6,Priest River Municipal Airport,1986,08,1,0
1S6,Priest River Municipal Airport,1990,06,1,0
1S6,Priest River Municipal Airport,1998,09,1,0
1SD1,Burke Field,2007,05,1,0
1SD4,Vig Limousin Airport,2017,03,1,0
1T8,Bulverde Airpark,2005,12,1,0
1T8,Bulverde Airpark,2014,11,1,0
1T8,Bulverde Airpark,2016,01,1,0
1T8,Bulverde Airpark,2018,04,1,0
1T8,Bulverde Airpark,2019,05,1,0
1T8,Bulverde Airpark,2019,06,1,0
1TA4,Last Resort Airport,1996,06,1,0
1TA7,Thompson Field,2003,04,1,0
1TA7,Thompson Field,2011,06,1,0
1TA7,Thompson Field,2016,03,1,0
1TE4,Zuehl Airport,2001,07,1,0
1TE4,Zuehl Airport,2001,11,1,0
1TE4,Zuehl Airport,2011,12,1,0
1TE4,Zuehl Airport,2013,06,1,0
1TN0,Cedar Crest Field,1999,10,1,0
1TX6,Muxworthy Airport,2009,06,1,0
1U0,Bear Trap Airport,2006,05,1,0
1U0,Bear Trap Airport,2009,08,1,0
1U1,Moose Creek /US Forest Service/ Airport,1994,11,1,0
1U1,Moose Creek /US Forest Service/ Airport,2006,08,1,0
1U1,Moose Creek /US Forest Service/ Airport,2012,06,1,0
1U1,Moose Creek /US Forest Service/ Airport,2013,04,1,0
1U3,Murphy Airport,1986,05,1,0
1U3,Murphy Airport,1998,06,1,0
1U3,Murphy Airport,2014,10,1,0
1U4,New Meadows Airport,1995,05,1,0
1U9,Pine Airport,2006,01,1,0
1W1,Grove Field,1986,05,1,0
1W1,Grove Field,1987,07,1,0
1W1,Grove Field,1987,10,1,0
1W1,Grove Field,1988,08,1,0
1W1,Grove Field,1988,12,1,0
1W1,Grove Field,2005,07,1,0
1W1,Grove Field,2008,11,1,0
1W1,Grove Field,2009,02,1,0
1W1,Grove Field,2009,12,1,0
1W1,Grove Field,2011,08,1,0
1W1,Grove Field,2017,08,1,0
1W1,Grove Field,2018,03,1,0
1W1,Grove Field,2018,10,1,0
1W3,Mexico Farms Airport,1988,10,1,0
1W3,Mexico Farms Airport,1989,07,0,1
1W3,Mexico Farms Airport,1992,08,1,0
1W3,Mexico Farms Airport,1998,10,1,0
1W3,Mexico Farms Airport,2003,03,1,0
1W3,Mexico Farms Airport,2004,05,1,0
1WA6,Fall City Airport,1984,05,1,0
1WA6,Fall City Airport,1985,10,1,0
1WA6,Fall City Airport,1989,07,1,0
1WA6,Fall City Airport,1997,06,1,0
1WA6,Fall City Airport,2007,09,1,0
1WA6,Fall City Airport,2011,08,1,0
1WA6,Fall City Airport,2014,07,1,0
1WA6,Fall City Airport,2019,07,1,0
1WI3,Bed-Ah-Wick Field,1994,09,1,0
1WI3,Bed-Ah-Wick Field,1995,08,1,0
1WI7,Buzzards Roost Airport,2017,09,1,0
1XA7,Gloster Aerodrome,2016,06,1,0
1Y3,Judge Lewis Field Mt Ayr Municipal Airport,1990,11,1,0
1Y3,Judge Lewis Field Mt Ayr Municipal Airport,2005,09,1,0
20GA,Earl L. Small Jr. Field/Stockmar Airport,1990,04,1,0
20GA,Earl L. Small Jr. Field/Stockmar Airport,1991,03,1,0
20GA,Earl L. Small Jr. Field/Stockmar Airport,1996,05,1,0
20II,Kay Air Airport,2000,07,1,0
20KS,Airpark Estates Airport,2013,07,1,0
20LA,Leonard J. Chabert Medical Center Heliport,1986,03,1,0
20WA,Skatter Creek Airport,2004,07,1,0
20XS,Klutts Field,1990,07,1,0
21AK,Montana Creek Airport,1982,05,1,0
21AK,Montana Creek Airport,1982,08,1,0
21AK,Montana Creek Airport,1986,06,1,0
21AK,Montana Creek Airport,1994,09,1,0
21AK,Montana Creek Airport,1995,03,1,0
21AK,Montana Creek Airport,2015,03,1,0
21AR,Skarda/Tollville Airport,2004,02,1,0
21FA,Rockledge Airport,2007,12,1,0
21FA,Rockledge Airport,2014,06,1,0
21KY,Lincoln Farm Airport,2001,04,1,0
21N,Mattituck Airport,1985,12,1,0
21N,Mattituck Airport,1987,07,1,0
21N,Mattituck Airport,1989,08,1,0
21N,Mattituck Airport,1996,02,1,0
21N,Mattituck Airport,1997,04,1,0
21N,Mattituck Airport,1998,10,1,0
21N,Mattituck Airport,1999,07,1,0
21N,Mattituck Airport,2001,07,1,0
21OG,Ames Airport,2011,06,1,0
21OG,Ames Airport,2014,06,1,0
21SC,Graham Airport,1983,05,1,0
21SC,Graham Airport,2002,01,1,0
21TA,Cypress Fairbanks Medical Center Heliport,1982,08,1,0
21TX,Shilling's Airport,1988,08,1,0
21W,Ranger Creek Airport,2005,10,1,0
21W,Ranger Creek Airport,2007,06,1,0
21W,Ranger Creek Airport,2011,07,1,0
21XS,Houston Airpark,1983,01,1,0
21XS,Houston Airpark,1983,10,1,0
21XS,Houston Airpark,1985,08,1,0
21XS,Houston Airpark,1986,01,1,0
21XS,Houston Airpark,1991,10,1,0
22D,Bandel Airport,1982,07,1,0
22D,Bandel Airport,1989,07,1,0
22D,Bandel Airport,1993,09,1,0
22D,Bandel Airport,2006,05,1,0
22D,Bandel Airport,2013,10,1,0
22FA,Hidden River Airport,2006,10,1,0
22FL,Farm Air Service Airport,1997,07,1,0
22GA,Riverside Airport,1982,02,1,0
22GA,Riverside Airport,1982,03,1,0
22GA,Riverside Airport,1986,02,1,0
22GA,Riverside Airport,1988,07,1,0
22GA,Riverside Airport,1990,11,1,0
22GA,Riverside Airport,1991,07,1,0
22GA,Riverside Airport,1992,08,1,0
22GA,Riverside Airport,1994,06,1,0
22GA,Riverside Airport,1995,07,1,0
22IN,Mooney Field,2017,06,1,0
22KS,St Francis Regional Medical Center Heliport,1987,04,1,0
22OH,Galenstein Park Heliport,1995,10,1,0
22PN,St. Joseph Medical Center Heliport,1984,08,1,0
22WA,Gollehon Airport,2002,12,1,0
22WA,Gollehon Airport,2006,05,1,0
22WA,Gollehon Airport,2007,05,1,0
22WY,Kissack/Reynolds Airport,2015,07,1,0
22Y,Morey's Airport,1995,07,1,0
23AK,Yuknis Airport,1983,04,0,1
23AK,Yuknis Airport,1986,03,1,0
23AK,Yuknis Airport,1992,10,1,0
23AR,Classic Airstrip,2016,06,1,0
23CA,Lefko Airport,1982,06,1,0
23CN,Douthitt Strip,2006,08,1,0
23CN,Douthitt Strip,2007,01,1,0
23FA,Doral Ocean Beach Resort Heliport,1991,12,1,0
23FA,Doral Ocean Beach Resort Heliport,1993,10,1,0
23JY,The Plant Place Heliport,1983,07,2,0
23JY,The Plant Place Heliport,1985,06,1,0
23JY,The Plant Place Heliport,1986,03,1,0
23JY,The Plant Place Heliport,1986,09,1,0
23JY,The Plant Place Heliport,1989,01,2,0
23JY,The Plant Place Heliport,1989,10,1,0
23JY,The Plant Place Heliport,1990,12,1,0
23JY,The Plant Place Heliport,1991,08,1,0
23JY,The Plant Place Heliport,1995,10,1,0
23JY,The Plant Place Heliport,1995,12,1,0
23JY,The Plant Place Heliport,1997,05,1,0
23JY,The Plant Place Heliport,1999,07,1,0
23JY,The Plant Place Heliport,2000,05,1,0
23JY,The Plant Place Heliport,2001,07,2,0
23N,Bayport Aerodrome,1983,07,1,0
23N,Bayport Aerodrome,1983,11,1,0
23N,Bayport Aerodrome,1985,09,1,0
23N,Bayport Aerodrome,1989,09,1,0
23N,Bayport Aerodrome,1989,11,1,0
23N,Bayport Aerodrome,1991,04,1,0
23N,Bayport Aerodrome,1995,04,1,0
23N,Bayport Aerodrome,1995,07,1,0
23N,Bayport Aerodrome,2004,09,1,0
23N,Bayport Aerodrome,2008,12,1,0
23N,Bayport Aerodrome,2010,01,1,0
23N,Bayport Aerodrome,2012,07,1,0
23N,Bayport Aerodrome,2012,08,1,0
23N,Bayport Aerodrome,2014,04,2,0
23N,Bayport Aerodrome,2016,04,1,0
23NH,Windswept Airport,2006,08,1,0
23NJ,Alliance Airport,2004,02,1,0
23NR,Whitfield'S East Airport,2015,07,1,0
23NY,Jolamtra Landing Area Airport,1993,05,1,0
23S,Seeley Lake Airport,1995,11,1,0
23S,Seeley Lake Airport,2016,01,1,0
24C,Lowell City Airport,1982,04,1,0
24C,Lowell City Airport,1986,04,1,0
24C,Lowell City Airport,1988,03,1,0
24C,Lowell City Airport,1996,06,1,0
24C,Lowell City Airport,2002,07,1,0
24C,Lowell City Airport,2010,03,1,0
24C,Lowell City Airport,2014,08,1,0
24C,Lowell City Airport,2015,01,1,0
24IN,Kenstin Manor Airport,2017,04,1,0
24K,Krassel US Forest Service Airport,1992,06,1,0
24K,Krassel US Forest Service Airport,1999,08,1,0
24LL,Lambert Airport,2011,09,1,0
24MO,Mistwood Airport,1985,07,1,0
24MO,Mistwood Airport,1989,07,1,0
24PA,Kindelberger Landing Strip,1992,09,1,0
24PA,Kindelberger Landing Strip,2004,10,1,0
24S,Pinehurst State Airport,1994,02,1,0
24SC,The Farm Airport,2019,07,1,0
25A,Mcminn Airport,1983,07,1,0
25A,Mcminn Airport,1990,01,1,0
25A,Mcminn Airport,1995,07,1,0
25CL,Van Dyke Strip,2019,05,2,0
25IL,Bob Davis Flying Service Airport,2010,06,1,0
25IL,Bob Davis Flying Service Airport,2015,08,1,0
25LA,Era - Morgan City Heliport,1991,04,1,0
25NC,Smith Air Strip,1999,07,1,0
25NC,Smith Air Strip,2005,06,1,0
25SC,Mountain Ridge Airport,1985,03,1,0
25SC,Mountain Ridge Airport,1988,08,1,0
25SC,Mountain Ridge Airport,1993,09,1,0
25VA,Toddsbury Farm Airport,1985,09,1,0
25XS,O'Brien Airpark,1982,08,1,0
26JY,Binder Winslow Heliport,1982,03,1,0
26KS,St Lukes Hospital Heliport,1997,07,1,0
26MA,Pepperell Airport,1999,09,1,0
26MA,Pepperell Airport,2014,08,1,0
26N,Ocean City Municipal Airport,1984,07,1,0
26N,Ocean City Municipal Airport,1985,10,1,0
26N,Ocean City Municipal Airport,1989,11,1,0
26N,Ocean City Municipal Airport,1992,08,1,0
26N,Ocean City Municipal Airport,1995,03,1,0
26N,Ocean City Municipal Airport,1997,07,1,0
26N,Ocean City Municipal Airport,1997,10,1,0
26N,Ocean City Municipal Airport,2002,03,1,0
26N,Ocean City Municipal Airport,2002,07,1,0
26N,Ocean City Municipal Airport,2003,05,2,0
26N,Ocean City Municipal Airport,2004,08,1,0
26N,Ocean City Municipal Airport,2009,07,1,0
26N,Ocean City Municipal Airport,2011,05,1,0
26N,Ocean City Municipal Airport,2017,08,1,0
26N,Ocean City Municipal Airport,2018,08,1,0
26NV,Darrow Field,2017,04,1,0
