,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/2009 To 01/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,, , 
01/2009,EVB ,ASO,FL,ES,Federal Contract Tower,0,3,514,0,517,0,0,0,0,0,0,2,"5,030",2,"5,034",0,3,175,0,178,"7,379",8,"7,387","12,938","13,116"
01/2009,EVV ,AGL,IN,CE,Combined TRACON & Tower with Radar,0,"1,318",575,191,"2,084",2,0,447,1,450,1,21,481,5,508,0,4,475,0,479,"1,343",350,"1,693","4,285","5,214"
01/2009,EWB ,ANE,MA,EN,Federal Contract Tower,9,62,252,19,342,0,0,0,0,0,0,274,"1,465",6,"1,745",0,0,0,0,0,"2,006",54,"2,060","4,147","4,147"
01/2009,EWN ,ASO,NC,EN,Federal Contract Tower,255,345,186,11,797,0,0,0,7,7,0,3,663,18,684,0,2,46,21,69,910,70,980,"2,461","2,537"
01/2009,EWR ,AEA,NJ,EN,Towers with Radar,"22,175","10,902",334,13,"33,424",69,91,33,0,193,46,156,205,5,412,0,75,"3,148",49,"3,272",0,0,0,"33,836","37,301"
01/2009,EYW ,ASO,FL,ES,Federal Contract Tower,611,904,"1,226",3,"2,744",0,0,2,118,120,1,97,"1,681",1,"1,780",2,20,76,"1,210","1,308",594,68,662,"5,186","6,614"
01/2009,FAI ,AAL,AK,WE,Combined TRACON & Tower with Radar,751,"1,604",220,29,"2,604",0,13,1,24,38,0,"1,009",498,4,"1,511",0,7,3,1,11,403,49,452,"4,567","4,616"
01/2009,FAR ,AGL,ND,CE,Combined TRACON & Tower with Radar,437,"1,330",649,254,"2,670",0,11,17,1,29,4,368,443,172,987,1,73,58,9,141,"1,486",327,"1,813","5,470","5,640"
01/2009,FAT ,AWP,CA,WE,Combined TRACON & Tower with Radar,"1,533","1,234","1,684",312,"4,763",0,0,2,0,2,0,232,"3,125",151,"3,508",0,1,8,0,9,"2,226",190,"2,416","10,687","10,698"
01/2009,FAY ,ASO,NC,EN,Combined TRACON & Tower with Radar,137,705,517,243,"1,602",7,25,123,32,187,0,27,616,79,722,2,32,63,50,147,799,313,"1,112","3,436","3,770"
01/2009,FCM ,AGL,MN,CE,Towers with Radar,0,56,"1,010",0,"1,066",1,4,19,0,24,0,244,"3,436",20,"3,700",0,95,220,2,317,"2,575",68,"2,643","7,409","7,750"
01/2009,FFZ ,AWP,AZ,WE,Towers with Radar,0,14,496,2,512,0,0,0,0,0,0,128,"10,280",145,"10,553",0,37,746,4,787,"15,790",0,"15,790","26,855","27,642"
01/2009,FLG ,AWP,AZ,WE,Federal Contract Tower,61,341,167,7,576,0,0,0,0,0,0,199,"1,318",47,"1,564",0,91,57,1,149,549,111,660,"2,800","2,949"
01/2009,FLL ,ASO,FL,ES,Towers with Radar,"16,047","3,033","3,042",23,"22,145",22,55,86,17,180,1,592,"1,624",17,"2,234",2,81,"1,931",67,"2,081",0,0,0,"24,379","26,640"
01/2009,FLO ,ASO,SC,ES,Combined TRACON & Tower with Radar,0,376,478,91,945,0,1,35,0,36,0,0,314,12,326,0,0,0,0,0,126,22,148,"1,419","1,455"
01/2009,FMN ,ASW,NM,WE,Federal Contract Tower,0,538,185,10,733,0,0,0,0,0,0,319,881,12,"1,212",0,146,50,0,196,"2,581",4,"2,585","4,530","4,726"
01/2009,FMY ,ASO,FL,ES,Federal Contract Tower,0,131,"1,198",5,"1,334",0,0,0,0,0,0,1,"2,813",6,"2,820",0,16,151,2,169,"2,497",0,"2,497","6,651","6,820"
01/2009,FNT ,AGL,MI,CE,Combined TRACON & Tower with Radar,821,930,824,4,"2,579",0,1,19,0,20,0,5,391,2,398,0,0,89,0,89,"1,104",0,"1,104","4,081","4,190"
01/2009,FOE ,ACE,KS,CE,Federal Contract Tower,24,33,126,456,639,0,1,55,0,56,0,16,293,230,539,0,9,83,8,100,90,"1,162","1,252","2,430","2,586"
01/2009,FOK ,AEA,NY,EN,Federal Contract Tower,0,64,138,46,248,0,0,0,0,0,0,2,167,16,185,0,0,31,1,32,0,0,0,433,465
01/2009,FPR ,ASO,FL,ES,Towers with Radar,0,76,"1,505",2,"1,583",0,2,31,0,33,0,29,"3,466",2,"3,497",0,0,282,0,282,"2,533",0,"2,533","7,613","7,928"
01/2009,FRG ,AEA,NY,EN,Towers with Radar,23,"1,037","1,502",6,"2,568",226,41,22,0,289,0,26,"4,566",13,"4,605",0,6,421,1,428,"4,414",2,"4,416","11,589","12,306"
01/2009,FSD ,AGL,SD,CE,Combined TRACON & Tower with Radar,638,"2,064",775,234,"3,711",0,1,7,1,9,0,92,370,51,513,0,133,67,0,200,370,122,492,"4,716","4,925"
01/2009,FSM ,ASW,AR,CE,Combined TRACON & Tower with Radar,18,596,489,513,"1,616",0,0,1,1,2,0,46,729,166,941,0,1,16,0,17,822,410,"1,232","3,789","3,808"
01/2009,FTG ,ANM,CO,WE,Federal Contract Tower,0,9,385,4,398,12,1,0,0,13,0,10,"2,136",10,"2,156",0,6,17,0,23,"3,687",22,"3,709","6,263","6,299"
01/2009,FTW ,ASW,TX,CE,Towers with Radar,0,304,"1,935",31,"2,270",4,8,30,7,49,0,104,"4,841",20,"4,965",1,261,794,21,"1,077","5,383",8,"5,391","12,626","13,752"
01/2009,FTY ,ASO,GA,ES,Federal Contract Tower,0,462,"1,750",44,"2,256",0,0,2,0,2,0,14,940,17,971,0,34,619,4,657,"1,976",6,"1,982","5,209","5,868"
01/2009,FUL ,AWP,CA,WE,Federal Contract Tower,0,0,335,0,335,0,0,0,0,0,0,0,"3,587",0,"3,587",0,0,748,0,748,"2,076",0,"2,076","5,998","6,746"
01/2009,FWA ,AGL,IN,CE,Combined TRACON & Tower with Radar,216,"1,739",834,81,"2,870",0,0,24,0,24,0,129,270,3,402,0,0,72,0,72,370,129,499,"3,771","3,867"
01/2009,FWS ,ASW,TX,CE,Federal Contract Tower,0,40,179,0,219,0,1,1,0,2,0,3,"1,902",11,"1,916",0,15,282,33,330,"2,984",10,"2,994","5,129","5,461"
01/2009,FXE ,ASO,FL,ES,Towers with Radar,0,907,"3,231",1,"4,139",9,7,54,6,76,0,197,"7,585",2,"7,784",0,40,"1,204",35,"1,279","1,795",0,"1,795","13,718","15,073"
01/2009,FYV ,ASW,AR,CE,Federal Contract Tower,6,44,360,0,410,0,0,0,0,0,0,13,"1,106",2,"1,121",0,0,0,0,0,948,12,960,"2,491","2,491"
01/2009,GCK ,ACE,KS,CE,Federal Contract Tower,0,406,328,31,765,0,0,0,0,0,0,33,420,28,481,0,1,6,0,7,172,56,228,"1,474","1,481"
01/2009,GCN ,AWP,AZ,WE,Towers with Radar,9,80,49,18,156,0,0,0,0,0,0,"2,252",251,35,"2,538",0,6,10,0,16,8,8,16,"2,710","2,726"
01/2009,GEG ,ANM,WA,WE,Combined TRACON & Tower with Radar,"3,310",986,388,31,"4,715",1,225,125,650,"1,001",0,34,215,1,250,0,140,97,610,847,876,166,"1,042","6,007","7,855"
01/2009,GEU ,AWP,AZ,WE,Federal Contract Tower,0,46,189,0,235,0,1,2,0,3,0,167,"3,982",4,"4,153",0,3,408,0,411,"6,226",0,"6,226","10,614","11,028"
01/2009,GFK ,AGL,ND,CE,Towers with Radar,230,"2,141",203,8,"2,582",1,0,0,0,1,165,"4,330",521,7,"5,023",0,3,9,0,12,"15,957",0,"15,957","23,562","23,575"
01/2009,GGG ,ASW,TX,CE,Combined TRACON & Tower with Radar,5,228,928,186,"1,347",0,0,0,0,0,0,76,"1,252",14,"1,342",0,0,0,0,0,"4,511",167,"4,678","7,367","7,367"
01/2009,GJT ,ANM,CO,WE,Federal Contract Tower,257,"1,472",553,62,"2,344",0,0,0,0,0,0,74,"1,184",36,"1,294",0,8,9,0,17,954,155,"1,109","4,747","4,764"
01/2009,GKY ,ASW,TX,CE,Federal Contract Tower,0,13,339,0,352,0,0,3,0,3,0,1,"3,438",40,"3,479",0,0,0,0,0,"2,311",0,"2,311","6,142","6,145"
01/2009,GLH ,ASO,MS,CE,Federal Contract Tower,18,81,107,176,382,0,0,0,0,0,0,3,269,24,296,0,0,27,0,27,168,"1,510","1,678","2,356","2,383"
01/2009,GLS ,ASW,TX,CE,Federal Contract Tower,0,62,129,9,200,0,8,0,2,10,0,"1,196",592,11,"1,799",0,302,132,28,462,713,14,727,"2,726","3,198"
01/2009,GMU ,ASO,SC,ES,Federal Contract Tower,0,724,346,0,"1,070",30,72,56,60,218,0,438,"1,430",38,"1,906",6,91,54,26,177,"1,628",0,"1,628","4,604","4,999"
01/2009,GNV ,ASO,FL,ES,Federal Contract Tower,8,772,"1,343",348,"2,471",0,0,1,0,1,0,12,"2,311",105,"2,428",0,3,44,4,51,"1,738",286,"2,024","6,923","6,975"
01/2009,GON ,ANE,CT,EN,Federal Contract Tower,0,64,252,51,367,0,0,0,0,0,0,7,998,127,"1,132",0,0,99,13,112,540,96,636,"2,135","2,247"
01/2009,GPI ,ANM,MT,WE,Federal Contract Tower,199,460,240,4,903,0,0,0,0,0,0,4,179,7,190,0,34,50,0,84,296,18,314,"1,407","1,491"
01/2009,GPM ,ASW,TX,CE,Federal Contract Tower,0,5,36,0,41,0,0,0,0,0,0,0,"2,373",13,"2,386",0,0,0,0,0,"3,674",0,"3,674","6,101","6,101"
01/2009,GPT ,ASO,MS,CE,Combined TRACON & Tower with Radar,393,"1,068",926,"1,366","3,753",1,3,17,152,173,0,3,545,158,706,0,6,93,61,160,429,615,"1,044","5,503","5,836"
01/2009,GRB ,AGL,WI,CE,Combined TRACON & Tower with Radar,505,"1,473",591,52,"2,621",1,94,79,0,174,0,0,684,12,696,0,0,102,0,102,"1,525",101,"1,626","4,943","5,219"
01/2009,GRI ,ACE,NE,CE,Federal Contract Tower,20,158,189,20,387,0,1,12,13,26,0,16,290,161,467,0,9,22,2,33,184,404,588,"1,442","1,501"
01/2009,GRR ,AGL,MI,CE,Combined TRACON & Tower with Radar,"1,061","2,399","1,421",49,"4,930",0,22,37,1,60,2,42,402,4,450,0,14,64,0,78,446,20,466,"5,846","5,984"
01/2009,GSN ,AWP,MP,WE,Federal Contract Tower,493,487,12,2,994,0,0,6,0,6,61,"1,499",358,11,"1,929",0,0,124,0,124,19,0,19,"2,942","3,072"
01/2009,GSO ,ASO,NC,ES,Combined TRACON & Tower with Radar,"1,088","3,271","1,166",30,"5,555",0,0,183,1,184,4,10,699,4,717,6,0,70,0,76,107,2,109,"6,381","6,641"
01/2009,GSP ,ASO,SC,ES,Combined TRACON & Tower with Radar,382,"2,606",458,38,"3,484",0,0,10,0,10,0,0,237,28,265,0,0,0,0,0,90,30,120,"3,869","3,879"
01/2009,GTF ,ANM,MT,WE,Combined TRACON & Tower with Radar,883,594,328,84,"1,889",16,3,21,2,42,1,68,484,41,594,1,67,31,42,141,500,94,594,"3,077","3,260"
01/2009,GTR ,ASO,MS,CE,Federal Contract Tower,1,209,239,514,963,0,0,5,6,11,0,13,454,168,635,0,5,19,1,25,440,482,922,"2,520","2,556"
01/2009,GTU ,ASW,TX,CE,Federal Contract Tower,0,2,378,4,384,0,2,48,5,55,0,54,"2,233",12,"2,299",0,4,74,17,95,"2,124",14,"2,138","4,821","4,971"
01/2009,GUM ,AWP,GU,WE,Federal Contract Tower,"1,663",529,101,22,"2,315",0,0,0,0,0,0,17,"1,176",4,"1,197",0,0,10,304,314,"1,967",0,"1,967","5,479","5,793"
01/2009,GYH ,ASO,SC,ES,Federal Contract Tower,0,100,136,107,343,0,2,0,0,2,0,403,571,64,"1,038",0,28,0,0,28,"1,052",102,"1,154","2,535","2,565"
01/2009,GYR ,AWP,AZ,WE,Federal Contract Tower,6,9,57,0,72,0,4,21,0,25,4,2,"6,142",294,"6,442",0,129,"1,139",11,"1,279","8,060",93,"8,153","14,667","15,971"
01/2009,GYY ,AGL,IN,CE,Federal Contract Tower,32,59,528,2,621,0,0,0,0,0,0,21,525,6,552,0,44,305,1,350,586,6,592,"1,765","2,115"
01/2009,HEF ,AEA,VA,EN,Towers with Radar,12,255,"1,030",3,"1,300",23,9,9,1,42,0,2,"2,381",6,"2,389",0,2,139,12,153,"4,384",0,"4,384","8,073","8,268"
01/2009,HFD ,ANE,CT,EN,Federal Contract Tower,0,264,109,2,375,0,0,0,0,0,0,92,"2,072",2,"2,166",0,2,518,0,520,"2,922",2,"2,924","5,465","5,985"
01/2009,HGR ,AEA,MD,EN,Federal Contract Tower,18,27,275,21,341,0,0,0,0,0,0,104,"1,463",135,"1,702",0,0,0,0,0,"1,356",20,"1,376","3,419","3,419"
01/2009,HHR ,AWP,CA,WE,Federal Contract Tower,0,30,346,0,376,9,0,1,0,10,0,32,"2,625",15,"2,672",1,0,37,7,45,"1,533",0,"1,533","4,581","4,636"
01/2009,HIO ,ANM,OR,WE,Towers with Radar,0,417,"1,573",0,"1,990",0,0,0,0,0,0,19,"3,370",8,"3,397",0,2,103,0,105,"10,956",0,"10,956","16,343","16,448"
01/2009,HKS ,ASO,MS,CE,Federal Contract Tower,0,102,552,53,707,0,0,0,0,0,0,5,656,109,770,5,62,139,6,212,"1,292",262,"1,554","3,031","3,243"
01/2009,HKY ,ASO,NC,ES,Federal Contract Tower,0,23,331,1,355,0,0,42,0,42,0,17,965,19,"1,001",0,35,48,10,93,628,0,628,"1,984","2,119"
01/2009,HLG ,AEA,WV,CE,Federal Contract Tower,0,60,54,20,134,0,0,0,0,0,0,66,316,110,492,0,4,2,0,6,456,670,"1,126","1,752","1,758"
01/2009,HLN ,ANM,MT,WE,Combination Non-Radar Approach Control & Tower w/o Radar,180,498,279,57,"1,014",1,32,4,1,38,0,34,732,275,"1,041",0,0,23,5,28,"1,012",278,"1,290","3,345","3,411"
01/2009,HND ,AWP,NV,WE,Federal Contract Tower,0,98,"1,031",0,"1,129",0,4,93,0,97,0,155,"2,464",5,"2,624",0,0,0,0,0,"1,044",0,"1,044","4,797","4,894"
01/2009,HNL ,AWP,HI,WE,Towers with Radar,"12,896","3,602",744,"1,550","18,792",27,1,15,37,80,0,"2,097","2,141",184,"4,422",0,58,69,103,230,47,19,66,"23,280","23,590"
01/2009,HOB ,ASW,NM,CE,Federal Contract Tower,0,26,104,8,138,0,0,0,0,0,0,166,633,12,811,0,0,174,0,174,376,24,400,"1,349","1,523"
01/2009,HOU ,ASW,TX,CE,Towers with Radar,"8,494","1,864","3,650",30,"14,038",62,26,65,17,170,0,517,"2,189",42,"2,748",0,834,586,52,"1,472",0,0,0,"16,786","18,428"
01/2009,HPN ,AEA,NY,EN,Towers with Radar,"1,050","3,621","3,195",3,"7,869",0,4,5,2,11,0,58,"2,612",9,"2,679",0,48,98,5,151,879,0,879,"11,427","11,589"
01/2009,HRL ,ASW,TX,CE,Federal Contract Tower,987,321,288,476,"2,072",0,0,0,0,0,0,11,681,6,698,0,0,152,2,154,498,"1,690","2,188","4,958","5,112"
01/2009,HSA ,ASO,MS,CE,Federal Contract Tower,0,5,140,108,253,0,0,0,1,1,0,0,352,114,466,0,0,361,11,372,287,322,609,"1,328","1,701"
01/2009,HSV ,ASO,AL,CE,Combined TRACON & Tower with Radar,763,"1,630",638,664,"3,695",0,13,61,25,99,0,1,565,144,710,2,17,112,40,171,324,"1,211","1,535","5,940","6,210"
01/2009,HTS ,AEA,WV,CE,Combined TRACON & Tower with Radar,117,474,287,13,891,5,72,58,0,135,1,64,128,7,200,0,225,161,8,394,170,12,182,"1,273","1,802"
01/2009,HUF ,AGL,IN,CE,Combined TRACON & Tower with Radar,4,34,429,17,484,1,1,43,1,46,0,21,765,10,796,0,9,85,2,96,"1,231",18,"1,249","2,529","2,671"
01/2009,HUM ,ASW,LA,CE,Federal Contract Tower,0,260,472,2,734,0,0,0,0,0,0,"4,354","1,383",24,"5,761",0,239,58,24,321,"2,016",4,"2,020","8,515","8,836"
01/2009,HUT ,ACE,KS,CE,Federal Contract Tower,0,28,204,119,351,0,0,0,0,0,0,112,906,65,"1,083",0,303,83,2,388,"1,942",354,"2,296","3,730","4,118"
01/2009,HVN ,ANE,CT,EN,Federal Contract Tower,0,251,182,3,436,0,0,1,0,1,0,3,992,15,"1,010",0,0,92,16,108,"1,653",6,"1,659","3,105","3,214"
01/2009,HWD ,AWP,CA,WE,Towers with Radar,0,106,511,0,617,"3,025",0,0,0,"3,025",0,22,"4,637",0,"4,659",0,0,434,0,434,"6,798",0,"6,798","12,074","15,533"
01/2009,HWO ,ASO,FL,ES,Federal Contract Tower,0,0,306,0,306,0,0,0,0,0,0,0,"5,082",0,"5,082",0,0,413,41,454,"8,118",6,"8,124","13,512","13,966"
01/2009,HXD ,ASO,SC,ES,Federal Contract Tower,0,536,735,9,"1,280",0,0,0,4,4,0,6,783,18,807,0,1,16,77,94,94,58,152,"2,239","2,337"
01/2009,HYA ,ANE,MA,EN,Federal Contract Tower,0,676,157,0,833,0,0,0,0,0,0,"5,150",942,2,"6,094",0,8,14,6,28,718,8,726,"7,653","7,681"
01/2009,IAD ,AEA,VA,EN,Towers with Radar,"14,724","11,740","3,620",25,"30,109",36,35,24,1,96,43,1,120,5,169,0,2,603,39,644,0,0,0,"30,278","31,018"
01/2009,IAG ,AEA,NY,CE,Federal Contract Tower,22,130,211,371,734,0,1,2,0,3,0,1,269,137,407,0,0,28,1,29,200,282,482,"1,623","1,655"
01/2009,IAH ,ASW,TX,CE,Towers with Radar,"21,674","22,032",729,4,"44,439",54,90,33,3,180,45,45,173,9,272,0,185,481,13,679,0,0,0,"44,711","45,570"
01/2009,ICT ,ACE,KS,CE,Combined TRACON & Tower with Radar,"1,042","2,497","3,195",484,"7,218",1,7,18,4,30,19,174,"1,227",36,"1,456",0,87,125,1,213,"2,682",642,"3,324","11,998","12,241"
01/2009,IDA ,ANM,ID,WE,Federal Contract Tower,85,688,226,3,"1,002",0,0,0,0,0,0,46,604,9,659,0,15,12,0,27,"1,050",34,"1,084","2,745","2,772"
01/2009,IFP ,AWP,AZ,WE,Federal Contract Tower,156,32,53,2,243,0,0,0,0,0,1,292,"1,756",14,"2,063",0,8,33,1,42,229,6,235,"2,541","2,583"
01/2009,ILG ,AEA,DE,EN,Towers with Radar,2,208,802,122,"1,134",0,0,7,2,9,0,9,967,140,"1,116",0,4,538,12,554,921,258,"1,179","3,429","3,992"
01/2009,ILM ,ASO,NC,EN,Combined TRACON & Tower with Radar,566,"1,184","1,436",203,"3,389",0,3,11,9,23,1,102,582,39,724,0,31,52,6,89,236,94,330,"4,443","4,555"
01/2009,IND ,AGL,IN,CE,Combined TRACON & Tower with Radar,"8,451","4,278","1,206",80,"14,015",1,3,67,1,72,0,13,126,7,146,0,33,85,4,122,0,0,0,"14,161","14,355"
01/2009,INT ,ASO,NC,ES,Federal Contract Tower,36,90,690,6,822,0,0,0,0,0,0,67,"1,462",32,"1,561",0,0,0,0,0,946,14,960,"3,343","3,343"
01/2009,IPT ,AEA,PA,EN,Federal Contract Tower,3,248,104,4,359,0,0,0,0,0,0,82,351,16,449,0,5,9,2,16,216,4,220,"1,028","1,044"
01/2009,ISM ,ASO,FL,ES,Federal Contract Tower,0,108,"1,743",0,"1,851",0,0,95,0,95,0,1,"4,240",0,"4,241",0,92,661,11,764,"3,992",136,"4,128","10,220","11,079"
01/2009,ISO ,ASO,NC,EN,Federal Contract Tower,14,52,215,358,639,0,0,6,26,32,0,1,340,30,371,0,3,78,36,117,436,320,756,"1,766","1,915"
01/2009,ISP ,AEA,NY,EN,Towers with Radar,"1,834",349,"1,204",19,"3,406",2,0,44,4,50,1,2,"2,808",62,"2,873",6,2,239,4,251,"7,430",40,"7,470","13,749","14,050"
01/2009,ITH ,AEA,NY,EN,Federal Contract Tower,0,812,175,0,987,0,1,0,0,1,0,14,326,0,340,0,0,27,0,27,"1,100",0,"1,100","2,427","2,455"
01/2009,ITO ,AWP,HI,WE,Combined TRACON & Tower with Radar,"1,193",899,43,226,"2,361",1,0,0,0,1,0,"2,423",513,74,"3,010",0,660,26,0,686,976,673,"1,649","7,020","7,707"
01/2009,IWA ,AWP,AZ,WE,Federal Contract Tower,395,198,384,192,"1,169",0,0,6,0,6,0,318,"5,659",171,"6,148",0,106,961,62,"1,129","9,094",438,"9,532","16,849","17,984"
01/2009,IXD ,ACE,KS,CE,Federal Contract Tower,0,181,457,10,648,0,0,104,0,104,0,15,"1,191",86,"1,292",0,10,446,2,458,"1,244",62,"1,306","3,246","3,808"
01/2009,JAC ,ANM,WY,WE,Federal Contract Tower,583,479,547,29,"1,638",0,0,0,0,0,5,20,227,17,269,0,0,34,0,34,128,2,130,"2,037","2,071"
01/2009,JAN ,ASO,MS,CE,Combined TRACON & Tower with Radar,745,"1,646",600,486,"3,477",0,0,0,0,0,0,0,188,11,199,0,0,0,0,0,99,"1,396","1,495","5,171","5,171"
01/2009,JAX ,ASO,FL,ES,Combined TRACON & Tower with Radar,"4,667","1,990",833,296,"7,786",6,11,55,1,73,0,16,208,38,262,0,22,52,1,75,16,142,158,"8,206","8,354"
01/2009,JEF ,ACE,MO,CE,Federal Contract Tower,0,25,330,30,385,2,4,7,0,13,0,23,570,81,674,0,14,27,5,46,576,120,696,"1,755","1,814"
01/2009,JFK ,AEA,NY,EN,Towers with Radar,"27,281","7,084",269,13,"34,647",251,180,11,1,443,72,108,249,4,433,1,33,948,33,"1,015",0,0,0,"35,080","36,538"
01/2009,JLN ,ACE,MO,CE,Federal Contract Tower,0,180,214,0,394,0,1,0,0,1,0,2,542,15,559,0,163,44,2,209,"1,291",0,"1,291","2,244","2,454"
01/2009,JNU ,AAL,AK,WE,Towers with Radar,438,455,33,17,943,0,2,0,0,2,74,848,121,26,"1,069",19,8,0,0,27,120,10,130,"2,142","2,171"
01/2009,JQF ,ASO,NC,ES,Federal Contract Tower,0,370,916,0,"1,286",0,0,0,0,0,0,13,"1,490",4,"1,507",0,0,242,0,242,"1,179",0,"1,179","3,972","4,214"
01/2009,JRF ,AWP,HI,WE,Federal Contract Tower,6,3,"1,207",409,"1,625",0,0,0,0,0,0,9,95,198,302,0,0,0,0,0,"6,537","3,159","9,696","11,623","11,623"
01/2009,JVL ,AGL,WI,CE,Federal Contract Tower,10,161,211,11,393,0,0,4,0,4,0,36,"1,255",11,"1,302",0,6,67,0,73,"1,020",40,"1,060","2,755","2,832"
01/2009,JXN ,AGL,MI,CE,Federal Contract Tower,0,6,307,2,315,0,3,85,0,88,0,22,988,2,"1,012",0,15,61,4,80,"1,182",6,"1,188","2,515","2,683"
01/2009,KOA ,AWP,HI,WE,Federal Contract Tower,"2,463",460,214,268,"3,405",0,0,0,0,0,0,"1,128","1,008",47,"2,183",0,0,0,0,0,"2,486","1,034","3,520","9,108","9,108"
01/2009,LAF ,AGL,IN,CE,Tower without Radar,9,34,445,2,490,0,0,0,0,0,0,7,"1,589",0,"1,596",0,2,51,2,55,"3,513",0,"3,513","5,599","5,654"
01/2009,LAL ,ASO,FL,ES,Federal Contract Tower,0,93,812,99,"1,004",0,1,64,4,69,0,2,"3,543",119,"3,664",9,9,136,16,170,"3,408",202,"3,610","8,278","8,517"
01/2009,LAN ,AGL,MI,CE,Combined TRACON & Tower with Radar,420,742,588,85,"1,835",6,19,58,16,99,0,6,415,21,442,1,9,41,8,59,424,20,444,"2,721","2,879"
01/2009,LAS ,AWP,NV,WE,Towers with Radar,"29,849","2,257","3,112",102,"35,320",1,20,112,1,134,5,"5,426",571,110,"6,112",0,656,643,37,"1,336",0,0,0,"41,432","42,902"
01/2009,LAW ,ASW,OK,CE,Federal Contract Tower,59,215,281,"1,422","1,977",0,0,0,425,425,0,0,209,39,248,1,2,0,0,3,74,110,184,"2,409","2,837"
01/2009,LAX ,AWP,CA,WE,Towers with Radar,"35,780","7,825","1,064",59,"44,728",28,41,62,0,131,126,6,424,162,718,1,9,"4,942",31,"4,983",0,0,0,"45,446","50,560"
01/2009,LBB ,ASW,TX,CE,Combined TRACON & Tower with Radar,"1,076","1,303",979,177,"3,535",0,11,7,0,18,0,200,"1,147",24,"1,371",0,31,115,2,148,"1,078",184,"1,262","6,168","6,334"
01/2009,LBE ,AEA,PA,CE,Federal Contract Tower,9,378,170,10,567,0,0,0,0,0,0,30,382,12,424,0,9,30,10,49,404,14,418,"1,409","1,458"
01/2009,LCH ,ASW,LA,CE,Combined TRACON & Tower with Radar,0,540,328,228,"1,096",0,41,97,45,183,0,932,305,6,"1,243",1,109,220,14,344,594,212,806,"3,145","3,672"
01/2009,LEB ,ANE,NH,EN,Federal Contract Tower,0,346,230,3,579,0,0,0,0,0,0,415,738,32,"1,185",0,338,86,8,432,"1,582",4,"1,586","3,350","3,782"
01/2009,LEE ,ASO,FL,ES,Federal Contract Tower,0,14,698,9,721,0,0,0,0,0,0,28,"3,040",4,"3,072",0,22,67,0,89,"2,028",94,"2,122","5,915","6,004"
01/2009,LEX ,ASO,KY,CE,Combined TRACON & Tower with Radar,191,"2,255",875,70,"3,391",0,1,0,0,1,0,44,642,13,699,0,8,10,0,18,210,36,246,"4,336","4,355"
01/2009,LFT ,ASW,LA,CE,Combined TRACON & Tower with Radar,85,"1,658","1,134",63,"2,940",6,274,476,121,877,6,"1,613","1,130",15,"2,764",16,457,620,51,"1,144",782,42,824,"6,528","8,549"
01/2009,LGA ,AEA,NY,EN,Towers with Radar,"15,612","12,447",373,9,"28,441",30,16,9,1,56,0,10,147,5,162,0,145,"3,383",41,"3,569",0,0,0,"28,603","32,228"
01/2009,LGB ,AWP,CA,WE,Towers with Radar,"2,551",327,"2,737",23,"5,638",0,0,18,7,25,0,205,"7,740",30,"7,975",0,0,984,9,993,"11,513",0,"11,513","25,126","26,144"
01/2009,LIH ,AWP,HI,WE,Federal Contract Tower,"1,950",815,88,143,"2,996",0,0,0,0,0,0,"3,223",371,58,"3,652",0,0,0,0,0,"1,631",167,"1,798","8,446","8,446"
01/2009,LIT ,ASW,AR,CE,Combined TRACON & Tower with Radar,"1,733","2,165","2,009",680,"6,587",2,16,24,11,53,0,53,"1,206",63,"1,322",0,310,111,25,446,660,"1,858","2,518","10,427","10,926"
01/2009,LMT ,ANM,OR,WE,Federal Contract Tower,0,400,135,544,"1,079",0,0,0,0,0,0,28,152,125,305,0,0,0,0,0,897,793,"1,690","3,074","3,074"
01/2009,LNK ,ACE,NE,CE,Towers with Radar,85,792,900,682,"2,459",0,1,10,3,14,0,49,746,180,975,0,19,58,5,82,869,296,"1,165","4,599","4,695"
01/2009,LNS ,AEA,PA,EN,Federal Contract Tower,0,43,668,76,787,0,0,3,1,4,0,25,"2,142",60,"2,227",0,24,55,14,93,"2,498",228,"2,726","5,740","5,837"
01/2009,LOU ,ASO,KY,CE,Towers with Radar,0,68,476,3,547,47,8,23,5,83,0,166,"1,292",14,"1,472",0,114,55,24,193,"1,700",20,"1,720","3,739","4,015"
01/2009,LRD ,ASW,TX,CE,Federal Contract Tower,193,545,810,287,"1,835",0,0,0,0,0,0,2,845,177,"1,024",0,0,0,0,0,276,"2,034","2,310","5,169","5,169"
01/2009,LSE ,AGL,WI,CE,Federal Contract Tower,106,468,221,21,816,0,1,2,0,3,0,15,265,11,291,0,42,24,0,66,222,20,242,"1,349","1,418"
01/2009,LUK ,AGL,OH,CE,Federal Contract Tower,24,769,"1,516",23,"2,332",0,1,4,0,5,0,177,720,0,897,0,92,77,0,169,648,8,656,"3,885","4,059"
01/2009,LVK ,AWP,CA,WE,Towers with Radar,0,54,831,2,887,0,0,0,0,0,0,10,"3,702",6,"3,718",0,0,169,0,169,"6,180",0,"6,180","10,785","10,954"
01/2009,LWB ,AEA,WV,EN,Federal Contract Tower,2,177,127,3,309,0,0,0,0,0,0,16,180,26,222,0,14,52,4,70,128,46,174,705,775
