,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/1994 To 12/1998,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,, 
ABE ,PA,02/1995,EN,Towers with Radar,AEA,"1,720",955,"1,868",199,"4,742",137,"2,129","1,497",142,"3,905",0,15,"1,964",17,"1,996",0,96,"1,580",41,"1,717","12,360"
ABE ,PA,03/1995,EN,Towers with Radar,AEA,"1,703","1,084","3,029",311,"6,127",132,"2,590","2,274",252,"5,248",3,20,"3,105",10,"3,138",0,156,"2,376",112,"2,644","17,157"
ABE ,PA,04/1995,EN,Towers with Radar,AEA,"1,454","1,455","3,022",278,"6,209",116,"2,452","2,187",156,"4,911",3,34,"3,038",252,"3,327",2,192,"2,651",47,"2,892","17,339"
ABE ,PA,05/1995,EN,Towers with Radar,AEA,"1,479","1,195","3,553",434,"6,661",100,"2,685","2,887",204,"5,876",8,27,"2,869",345,"3,249",0,177,"2,465",48,"2,690","18,476"
ABE ,PA,06/1995,EN,Towers with Radar,AEA,"1,473","1,050","3,736",382,"6,641",109,"2,637","3,110",215,"6,071",1,11,"2,967",36,"3,015",0,175,"2,454",104,"2,733","18,460"
ABE ,PA,07/1995,EN,Towers with Radar,AEA,"1,543","1,101","3,435",267,"6,346",150,"2,646","3,195",136,"6,127",1,7,"2,922",64,"2,994",0,182,"2,391",26,"2,599","18,066"
ABE ,PA,08/1995,EN,Towers with Radar,AEA,"1,589","1,214","3,200",205,"6,208",85,"2,555","2,792",110,"5,542",0,12,"3,697",56,"3,765",0,236,"3,525",65,"3,826","19,341"
ABE ,PA,09/1995,EN,Towers with Radar,AEA,"1,492","1,180","3,230",114,"6,016",104,"2,504","2,719",113,"5,440",1,16,"3,562",37,"3,616",0,173,"2,923",10,"3,106","18,178"
ABE ,PA,10/1995,EN,Towers with Radar,AEA,"1,607","1,347","3,201",228,"6,383",119,"2,627","2,577",115,"5,438",0,7,"3,239",38,"3,284",1,150,"2,731",38,"2,920","18,025"
ABE ,PA,11/1995,EN,Towers with Radar,AEA,"1,487","1,196","2,829",197,"5,709",144,"2,446","2,201",125,"4,916",1,95,"2,432",44,"2,572",0,112,"1,854",24,"1,990","15,187"
ABE ,PA,12/1995,EN,Towers with Radar,AEA,"1,476","1,213","2,072",182,"4,943",176,"2,359","1,639",116,"4,290",4,21,"2,262",53,"2,340",1,126,"1,654",25,"1,806","13,379"
ABE ,PA,01/1996,EN,Towers with Radar,AEA,"1,244","1,134","1,641",187,"4,206",172,"2,301","1,334",103,"3,910",0,10,"1,227",44,"1,281",1,163,967,26,"1,157","10,554"
ABE ,PA,02/1996,EN,Towers with Radar,AEA,"1,348","1,227","2,056",223,"4,854",251,"2,397","1,578",129,"4,355",1,8,"1,585",39,"1,633",0,110,"1,358",61,"1,529","12,371"
ABE ,PA,03/1996,EN,Towers with Radar,AEA,"1,465","1,243","2,439",218,"5,365",317,"2,573","1,814",141,"4,845",0,20,"2,618",78,"2,716",1,172,"2,483",38,"2,694","15,620"
ABE ,PA,04/1996,EN,Towers with Radar,AEA,"1,497","1,348","2,860",228,"5,933",229,"2,845","2,432",113,"5,619",0,25,"2,640",211,"2,876",1,186,"2,791",77,"3,055","17,483"
ABE ,PA,05/1996,EN,Towers with Radar,AEA,"1,464","1,395","3,459",214,"6,532",301,"2,871","2,949",160,"6,281",0,15,"2,943",58,"3,016",0,192,"2,963",38,"3,193","19,022"
ABE ,PA,06/1996,EN,Towers with Radar,AEA,"1,434","1,531","3,317",162,"6,444",261,"2,751","3,101",145,"6,258",0,27,"3,150",74,"3,251",6,169,"3,029",80,"3,284","19,237"
ABE ,PA,07/1996,EN,Towers with Radar,AEA,"1,534","1,559","2,817",181,"6,091",314,"2,405","2,914",124,"5,757",0,32,"3,010",93,"3,135",0,191,"2,757",60,"3,008","17,991"
ABE ,PA,08/1996,EN,Towers with Radar,AEA,"1,551","1,849","3,115",283,"6,798",257,"2,381","3,064",165,"5,867",0,75,"3,065",62,"3,202",0,167,"2,922",49,"3,138","19,005"
ABE ,PA,09/1996,EN,Towers with Radar,AEA,"1,466","1,792","2,909",185,"6,352",270,"2,292","2,741",123,"5,426",0,50,"2,899",31,"2,980",0,123,"2,398",70,"2,591","17,349"
ABE ,PA,10/1996,EN,Towers with Radar,AEA,"1,528","1,904","2,991",195,"6,618",310,"2,145","2,827",173,"5,455",0,10,"3,210",23,"3,243",0,188,"3,157",73,"3,418","18,734"
ABE ,PA,11/1996,EN,Towers with Radar,AEA,"1,423","1,920","2,664",163,"6,170",208,"1,977","2,158",125,"4,468",0,18,"2,853",6,"2,877",0,108,"2,387",58,"2,553","16,068"
ABE ,PA,12/1996,EN,Towers with Radar,AEA,"1,479","1,680","2,263",267,"5,689",393,"1,963","2,040",80,"4,476",0,20,"1,715",6,"1,741",0,75,"1,410",16,"1,501","13,407"
ABE ,PA,01/1997,EN,Towers with Radar,AEA,"1,429","1,416","1,947",233,"5,025",320,"2,431","1,510",133,"4,394",0,20,"1,749",2,"1,771",0,121,"1,387",81,"1,589","12,779"
ABE ,PA,02/1997,EN,Towers with Radar,AEA,"1,336","1,330","2,328",249,"5,243",317,"2,197","1,526",91,"4,131",0,11,"2,426",40,"2,477",0,126,"2,157",52,"2,335","14,186"
ABE ,PA,03/1997,EN,Towers with Radar,AEA,"1,425","1,503","2,221",267,"5,416",352,"2,399","1,820",121,"4,692",0,4,"2,314",17,"2,335",0,129,"2,120",67,"2,316","14,759"
ABE ,PA,04/1997,EN,Towers with Radar,AEA,"1,470","1,575","2,607",247,"5,899",330,"2,286","2,081",114,"4,811",0,13,"3,293",19,"3,325",0,210,"3,458",56,"3,724","17,759"
ABE ,PA,05/1997,EN,Towers with Radar,AEA,"1,473","1,757","2,661",344,"6,235",477,"2,543","2,485",154,"5,659",0,24,"3,229",11,"3,264",1,189,"3,359",91,"3,640","18,798"
ABE ,PA,06/1997,EN,Towers with Radar,AEA,"1,394","1,600","2,969",275,"6,238",404,"2,492","2,680",103,"5,679",0,21,"3,732",8,"3,761",0,171,"3,503",54,"3,728","19,406"
ABE ,PA,07/1997,EN,Towers with Radar,AEA,"1,472","1,686","2,404",197,"5,759",307,"2,747","2,623",148,"5,825",0,17,"3,305",8,"3,330",0,191,"3,642",94,"3,927","18,841"
ABE ,PA,08/1997,EN,Towers with Radar,AEA,"1,476","1,647","2,603",170,"5,896",439,"2,603","2,924",182,"6,148",0,39,"3,487",18,"3,544",0,137,"3,733",79,"3,949","19,537"
ABE ,PA,09/1997,EN,Towers with Radar,AEA,"1,516","1,591","2,662",226,"5,995",305,"2,532","2,831",156,"5,824",0,26,"3,065",14,"3,105",5,182,"3,077",56,"3,320","18,244"
ABE ,PA,10/1997,EN,Towers with Radar,AEA,"1,596","1,875","2,486",339,"6,296",378,"2,847","3,011",164,"6,400",0,28,"3,509",17,"3,554",1,163,"4,051",72,"4,287","20,537"
ABE ,PA,11/1997,EN,Towers with Radar,AEA,"1,496","1,617","2,169",177,"5,459",369,"2,708","2,139",100,"5,316",0,11,"2,151",7,"2,169",0,100,"2,144",66,"2,310","15,254"
ABE ,PA,12/1997,EN,Towers with Radar,AEA,"1,602","1,607","1,640",144,"4,993",441,"2,612","1,836",113,"5,002",10,12,"2,505",12,"2,539",0,94,"2,197",39,"2,330","14,864"
ABE ,PA,01/1998,EN,Towers with Radar,AEA,"1,464","1,437","2,141",226,"5,268",434,"2,594","1,748",93,"4,869",0,13,"2,219",7,"2,239",0,60,"1,776",123,"1,959","14,335"
ABE ,PA,02/1998,EN,Towers with Radar,AEA,"1,387","1,448","2,189",166,"5,190",388,"2,631","1,830",99,"4,948",0,5,"2,731",11,"2,747",0,83,"2,560",36,"2,679","15,564"
ABE ,PA,03/1998,EN,Towers with Radar,AEA,"1,541","1,844","2,560",234,"6,179",442,"2,694","1,990",129,"5,255",1,72,"3,158",10,"3,241",0,200,"2,657",28,"2,885","17,560"
ABE ,PA,04/1998,EN,Towers with Radar,AEA,"1,508","1,553","2,598",163,"5,822",489,"2,866","2,504",164,"6,023",0,35,"3,528",4,"3,567",0,150,"3,367",248,"3,765","19,177"
ABE ,PA,05/1998,EN,Towers with Radar,AEA,"1,437","1,765","2,772",160,"6,134",406,"2,826","3,005",123,"6,360",2,85,"3,182",5,"3,274",0,170,"3,253",36,"3,459","19,227"
ABE ,PA,06/1998,EN,Towers with Radar,AEA,"1,415","1,623","2,537",126,"5,701",515,"2,597","3,022",170,"6,304",0,15,"2,822",12,"2,849",5,171,"2,592",82,"2,850","17,704"
ABE ,PA,07/1998,EN,Towers with Radar,AEA,"1,530","1,835","2,858",262,"6,485",651,"2,851","3,598",187,"7,287",0,32,"4,735",21,"4,788",0,127,"5,214",49,"5,390","23,950"
ABE ,PA,08/1998,EN,Towers with Radar,AEA,"1,523","1,726","2,718",225,"6,192","1,708","2,930","3,841",136,"8,615",0,79,"4,615",19,"4,713",0,102,"5,699",59,"5,860","25,380"
ABE ,PA,09/1998,EN,Towers with Radar,AEA,"1,346","1,705","2,828",252,"6,131","1,402","2,860","3,756",144,"8,162",1,91,"4,311",22,"4,425",0,207,"5,303",36,"5,546","24,264"
ABE ,PA,10/1998,EN,Towers with Radar,AEA,"1,452","1,873","3,079",197,"6,601","1,581","3,001","3,832",138,"8,552",0,45,"4,525",11,"4,581",4,152,"5,164",63,"5,383","25,117"
ABE ,PA,11/1998,EN,Towers with Radar,AEA,"1,423","1,658","2,519",238,"5,838","1,164","2,756","2,623",179,"6,722",14,59,"4,241",11,"4,325",0,151,"5,149",72,"5,372","22,257"
ABE ,PA,12/1998,EN,Towers with Radar,AEA,"1,513","1,735","2,278",155,"5,681",649,"2,736","2,270",150,"5,805",1,70,"3,340",19,"3,430",0,174,"3,654",42,"3,870","18,786"
ABI ,TX,01/1994,CE,Towers with Radar,ASW,19,"1,462","2,261","3,168","6,910",31,343,793,34,"1,201",0,0,0,0,0,0,0,0,0,0,"8,111"
ABI ,TX,02/1994,CE,Towers with Radar,ASW,7,"1,330","2,596","3,263","7,196",36,385,817,56,"1,294",0,0,0,0,0,0,0,0,0,0,"8,490"
ABI ,TX,03/1994,CE,Towers with Radar,ASW,10,"1,532","3,149","3,968","8,659",41,375,963,64,"1,443",0,0,0,0,0,0,0,0,0,0,"10,102"
ABI ,TX,04/1994,CE,Towers with Radar,ASW,33,"1,490","2,681","3,505","7,709",27,307,918,57,"1,309",0,0,0,0,0,0,0,0,0,0,"9,018"
ABI ,TX,05/1994,CE,Towers with Radar,ASW,25,"1,901","3,132","2,712","7,770",30,314,840,49,"1,233",0,0,0,0,0,0,0,0,0,0,"9,003"
ABI ,TX,06/1994,CE,Towers with Radar,ASW,11,"2,127","2,829","3,829","8,796",14,285,"1,051",57,"1,407",0,0,0,0,0,0,0,0,0,0,"10,203"
ABI ,TX,07/1994,CE,Towers with Radar,ASW,26,"2,090","2,789","3,037","7,942",9,273,"1,093",52,"1,427",0,0,0,0,0,0,0,0,0,0,"9,369"
ABI ,TX,08/1994,CE,Towers with Radar,ASW,54,"1,638","2,945","4,248","8,885",16,241,954,68,"1,279",0,0,0,0,0,0,0,0,0,0,"10,164"
ABI ,TX,09/1994,CE,Towers with Radar,ASW,21,"1,443","2,638","3,392","7,494",19,290,"1,017",47,"1,373",0,0,0,0,0,0,0,0,0,0,"8,867"
ABI ,TX,10/1994,CE,Towers with Radar,ASW,73,"1,273",989,"2,925","5,260",21,350,488,26,885,0,169,"1,802","1,318","3,289",1,26,609,13,649,"10,083"
ABI ,TX,11/1994,CE,Towers with Radar,ASW,17,"1,272","1,161","3,095","5,545",41,414,524,47,"1,026",0,142,"1,499","1,801","3,442",2,33,528,11,574,"10,587"
ABI ,TX,12/1994,CE,Towers with Radar,ASW,63,"1,359",935,"2,230","4,587",61,468,430,35,994,1,165,"1,610","1,347","3,123",14,16,423,10,463,"9,167"
ABI ,TX,01/1995,CE,Towers with Radar,ASW,42,"1,217",832,"2,617","4,708",78,362,280,32,752,0,145,"1,620","1,550","3,315",1,20,432,10,463,"9,238"
ABI ,TX,02/1995,CE,Towers with Radar,ASW,33,"1,125",797,"3,001","4,956",90,298,282,24,694,0,109,"1,890","1,383","3,382",0,25,437,8,470,"9,502"
ABI ,TX,03/1995,CE,Towers with Radar,ASW,42,"1,266",974,"3,490","5,772",72,335,422,27,856,0,78,"1,492","1,901","3,471",0,12,474,8,494,"10,593"
ABI ,TX,04/1995,CE,Towers with Radar,ASW,45,"1,308",987,"3,072","5,412",58,349,358,26,791,0,89,"1,929","1,770","3,788",0,24,549,13,586,"10,577"
ABI ,TX,05/1995,CE,Towers with Radar,ASW,25,"1,635","1,006","3,087","5,753",75,387,385,22,869,0,61,"1,498","1,821","3,380",3,13,459,7,482,"10,484"
ABI ,TX,06/1995,CE,Towers with Radar,ASW,34,"1,561",823,"3,127","5,545",35,302,340,34,711,119,"1,891",288,"1,889","4,187",0,14,565,14,593,"11,036"
ABI ,TX,07/1995,CE,Towers with Radar,ASW,18,"1,461",662,"2,702","4,843",22,278,335,31,666,10,132,"2,330","1,414","3,886",0,24,731,11,766,"10,161"
ABI ,TX,08/1995,CE,Towers with Radar,ASW,22,"1,622",822,"3,767","6,233",21,254,360,28,663,0,73,"2,175","2,243","4,491",0,11,711,6,728,"12,115"
ABI ,TX,09/1995,CE,Towers with Radar,ASW,8,"1,438","1,059","3,043","5,548",34,247,471,29,781,2,72,"1,535","1,601","3,210",0,3,553,8,564,"10,103"
ABI ,TX,10/1995,CE,Towers with Radar,ASW,11,"1,511",787,"2,772","5,081",69,246,314,27,656,2,109,"2,264","1,701","4,076",0,17,852,24,893,"10,706"
ABI ,TX,11/1995,CE,Towers with Radar,ASW,12,"1,544","1,006","3,073","5,635",36,257,395,33,721,0,76,"2,471","2,051","4,598",2,14,652,7,675,"11,629"
ABI ,TX,12/1995,CE,Towers with Radar,ASW,11,"1,380",863,"2,872","5,126",48,354,425,17,844,0,53,"1,498","1,671","3,222",0,20,459,8,487,"9,679"
ABI ,TX,01/1996,CE,Towers with Radar,ASW,19,"1,228",712,"3,158","5,117",75,309,316,29,729,0,99,"1,618","2,166","3,883",0,10,516,7,533,"10,262"
ABI ,TX,02/1996,CE,Towers with Radar,ASW,16,"1,127",732,"2,712","4,587",61,259,315,44,679,0,75,"1,926","2,008","4,009",2,13,528,5,548,"9,823"
ABI ,TX,03/1996,CE,Towers with Radar,ASW,14,"1,144",747,"2,783","4,688",50,296,367,45,758,2,151,"2,059","2,063","4,275",0,27,587,13,627,"10,348"
ABI ,TX,04/1996,CE,Towers with Radar,ASW,43,"1,198",737,"2,797","4,775",27,305,301,45,678,3,105,"2,164","1,903","4,175",1,13,526,7,547,"10,175"
ABI ,TX,05/1996,CE,Towers with Radar,ASW,11,"1,292",859,"3,128","5,290",16,262,437,37,752,0,122,"1,816","1,960","3,898",0,13,575,10,598,"10,538"
ABI ,TX,06/1996,CE,Towers with Radar,ASW,21,"1,312",704,"3,060","5,097",14,181,344,16,555,2,155,"2,084","3,070","5,311",0,29,668,9,706,"11,669"
ABI ,TX,07/1996,CE,Towers with Radar,ASW,21,"1,382",620,"3,176","5,199",10,201,307,40,558,0,114,"1,907","3,052","5,073",0,6,663,23,692,"11,522"
ABI ,TX,08/1996,CE,Towers with Radar,ASW,26,"1,409",887,"3,331","5,653",10,237,433,30,710,2,168,"1,562","3,115","4,847",0,25,459,6,490,"11,700"
ABI ,TX,09/1996,CE,Towers with Radar,ASW,10,"1,278",737,"2,763","4,788",27,314,425,35,801,0,125,"1,728","3,309","5,162",0,10,543,18,571,"11,322"
ABI ,TX,10/1996,CE,Towers with Radar,ASW,26,"1,346",876,"3,514","5,762",20,327,439,38,824,8,161,"1,640","3,537","5,346",3,21,541,23,588,"12,520"
ABI ,TX,11/1996,CE,Towers with Radar,ASW,26,"1,197",904,"2,480","4,607",38,281,443,32,794,3,182,"1,565","2,608","4,358",11,18,431,36,496,"10,255"
ABI ,TX,12/1996,CE,Towers with Radar,ASW,37,"1,245",919,"2,116","4,317",15,301,373,26,715,3,245,"1,652","2,201","4,101",0,28,577,29,634,"9,767"
ABI ,TX,01/1997,CE,Towers with Radar,ASW,25,"1,131",680,"3,061","4,897",20,289,328,13,650,0,229,"1,704","3,159","5,092",2,20,406,20,448,"11,087"
ABI ,TX,02/1997,CE,Towers with Radar,ASW,12,"1,084",902,"2,826","4,824",23,382,339,27,771,4,126,"1,360","3,473","4,963",0,39,308,5,352,"10,910"
ABI ,TX,03/1997,CE,Towers with Radar,ASW,15,"1,147",918,"3,084","5,164",25,308,527,27,887,0,168,"1,685","3,738","5,591",0,23,570,11,604,"12,246"
ABI ,TX,04/1997,CE,Towers with Radar,ASW,38,"1,204",909,"2,828","4,979",23,514,513,44,"1,094",0,97,"1,542","2,498","4,137",0,19,452,33,504,"10,714"
ABI ,TX,05/1997,CE,Towers with Radar,ASW,6,"1,096",834,"3,342","5,278",19,455,573,53,"1,100",0,124,"1,959","2,695","4,778",1,42,488,11,542,"11,698"
ABI ,TX,06/1997,CE,Towers with Radar,ASW,17,"1,233",906,"3,218","5,374",26,481,613,49,"1,169",29,257,"1,824","2,770","4,880",8,72,593,41,714,"12,137"
ABI ,TX,07/1997,CE,Towers with Radar,ASW,30,973,807,"3,369","5,179",6,356,418,29,809,0,206,"2,080","3,465","5,751",0,26,768,20,814,"12,553"
ABI ,TX,08/1997,CE,Towers with Radar,ASW,7,952,829,"2,826","4,614",26,336,508,25,895,0,170,"1,836","2,642","4,648",0,24,721,19,764,"10,921"
ABI ,TX,09/1997,CE,Towers with Radar,ASW,17,911,844,"3,048","4,820",26,253,551,31,861,0,183,"2,089","2,699","4,971",1,30,653,17,701,"11,353"
ABI ,TX,10/1997,CE,Towers with Radar,ASW,45,962,"1,063","3,176","5,246",29,376,588,28,"1,021",15,663,"2,093","3,028","5,799",1,34,700,18,753,"12,819"
ABI ,TX,11/1997,CE,Towers with Radar,ASW,7,894,815,"2,507","4,223",17,454,542,41,"1,054",0,125,"1,516","1,466","3,107",0,24,612,13,649,"9,033"
ABI ,TX,12/1997,CE,Towers with Radar,ASW,10,"1,629",690,"2,298","4,627",10,487,493,47,"1,037",0,119,"1,400","1,990","3,509",0,34,508,12,554,"9,727"
ABI ,TX,01/1998,CE,Towers with Radar,ASW,10,"1,051",949,"2,995","5,005",9,399,512,31,951,0,79,"1,359","1,773","3,211",0,11,448,8,467,"9,634"
ABI ,TX,02/1998,CE,Towers with Radar,ASW,10,"1,041",973,"3,328","5,352",7,395,530,34,966,50,101,"1,224","1,908","3,283",0,12,418,10,440,"10,041"
ABI ,TX,03/1998,CE,Towers with Radar,ASW,92,"1,386",890,"3,248","5,616",14,423,496,44,977,2,117,"1,215","2,678","4,012",0,23,496,23,542,"11,147"
ABI ,TX,04/1998,CE,Towers with Radar,ASW,16,"1,156",800,"3,136","5,108",26,503,543,49,"1,121",0,168,"1,968","2,216","4,352",0,29,734,29,792,"11,373"
ABI ,TX,05/1998,CE,Towers with Radar,ASW,18,"1,289",934,"3,890","6,131",3,421,560,42,"1,026",0,196,"1,751","3,336","5,283",0,11,692,16,719,"13,159"
ABI ,TX,06/1998,CE,Towers with Radar,ASW,25,"1,459",840,"3,663","5,987",2,345,442,21,810,2,282,"1,861","3,711","5,856",0,29,723,15,767,"13,420"
ABI ,TX,07/1998,CE,Towers with Radar,ASW,6,877,783,"3,367","5,033",11,238,433,43,725,0,212,"2,609","3,155","5,976",0,14,849,19,882,"12,616"
ABI ,TX,08/1998,CE,Towers with Radar,ASW,14,914,818,"3,147","4,893",8,310,462,43,823,0,189,"2,077","3,086","5,352",0,22,625,24,671,"11,739"
ABI ,TX,09/1998,CE,Towers with Radar,ASW,8,866,975,"3,785","5,634",6,242,510,44,802,0,170,"1,789","2,828","4,787",0,32,719,21,772,"11,995"
ABI ,TX,10/1998,CE,Towers with Radar,ASW,34,907,828,"2,794","4,563",9,386,600,40,"1,035",0,166,"1,699","2,176","4,041",1,34,690,12,737,"10,376"
ABI ,TX,11/1998,CE,Towers with Radar,ASW,9,863,909,"2,337","4,118",2,393,625,46,"1,066",0,131,"1,382","1,670","3,183",0,18,536,12,566,"8,933"
ABI ,TX,12/1998,CE,Towers with Radar,ASW,13,838,758,"2,018","3,627",7,444,497,27,975,0,183,"1,321","2,308","3,812",0,16,528,9,553,"8,967"
ABQ ,NM,01/1994,WE,Towers with Radar,ASW,"6,354","3,523","5,349","1,393","16,619",2,158,"1,794","5,165","7,119",0,0,0,0,0,0,0,0,0,0,"23,738"
ABQ ,NM,02/1994,WE,Towers with Radar,ASW,"5,919","3,323","5,319","1,585","16,146",6,164,"1,736","2,575","4,481",0,0,0,0,0,0,0,0,0,0,"20,627"
ABQ ,NM,03/1994,WE,Towers with Radar,ASW,"6,465","3,787","6,147","2,328","18,727",2,177,"1,926","4,260","6,365",0,0,0,0,0,0,0,0,0,0,"25,092"
ABQ ,NM,04/1994,WE,Towers with Radar,ASW,"6,249","3,449","5,769","2,022","17,489",1,161,"2,030","3,753","5,945",0,0,0,0,0,0,0,0,0,0,"23,434"
ABQ ,NM,05/1994,WE,Towers with Radar,ASW,"6,635","3,716","7,381","2,433","20,165",2,172,"2,468","4,301","6,943",0,0,0,0,0,0,0,0,0,0,"27,108"
ABQ ,NM,06/1994,WE,Towers with Radar,ASW,"6,562","3,631","8,182","2,560","20,935",10,318,"2,662","5,714","8,704",0,0,0,0,0,0,0,0,0,0,"29,639"
ABQ ,NM,07/1994,WE,Towers with Radar,ASW,"6,762","3,041","4,961","1,352","16,116",1,754,"4,472","3,058","8,285",0,0,0,0,0,0,0,0,0,0,"24,401"
ABQ ,NM,08/1994,WE,Towers with Radar,ASW,"6,946","3,599","5,161","2,319","18,025",5,507,"3,872","4,015","8,399",0,0,0,0,0,0,0,0,0,0,"26,424"
ABQ ,NM,09/1994,WE,Towers with Radar,ASW,"6,455","3,577","4,816","2,213","17,061",2,494,"4,338","4,136","8,970",0,0,0,0,0,0,0,0,0,0,"26,031"
ABQ ,NM,10/1994,WE,Towers with Radar,ASW,"6,873","3,223","2,727","1,288","14,111",2,12,355,198,567,1,276,"2,302",563,"3,142",0,760,"3,840","5,251","9,851","27,671"
ABQ ,NM,11/1994,WE,Towers with Radar,ASW,"6,701","2,698","2,472","1,204","13,075",6,12,278,177,473,0,153,"1,906",687,"2,746",1,695,"2,892","4,910","8,498","24,792"
ABQ ,NM,12/1994,WE,Towers with Radar,ASW,"7,097","2,650","1,919","1,237","12,903",6,12,267,221,506,0,220,"1,953",472,"2,645",0,727,"3,049","4,494","8,270","24,324"
ABQ ,NM,01/1995,WE,Towers with Radar,ASW,"6,809","2,824","2,624","1,517","13,774",8,11,268,146,433,8,246,"1,675",506,"2,435",0,598,"2,618","4,823","8,039","24,681"
ABQ ,NM,02/1995,WE,Towers with Radar,ASW,"6,230","2,495","1,918","1,315","11,958",7,12,285,239,543,0,246,"1,830",562,"2,638",0,671,"2,988","4,011","7,670","22,809"
ABQ ,NM,03/1995,WE,Towers with Radar,ASW,"6,946","2,817","2,475","1,353","13,591",3,7,302,165,477,0,251,"1,963",605,"2,819",1,766,"3,167","4,449","8,383","25,270"
ABQ ,NM,04/1995,WE,Towers with Radar,ASW,"6,568","2,626","2,043","1,082","12,319",2,15,308,226,551,6,223,"1,884",520,"2,633",0,605,"3,059","4,694","8,358","23,861"
ABQ ,NM,05/1995,WE,Towers with Radar,ASW,"6,927","2,890","2,127","1,052","12,996",3,17,374,205,599,0,225,"1,999",491,"2,715",1,640,"3,432","3,446","7,519","23,829"
ABQ ,NM,06/1995,WE,Towers with Radar,ASW,"6,627","2,700","2,097","1,189","12,613",3,9,307,148,467,0,201,"2,208",483,"2,892",0,637,"3,598","3,379","7,614","23,586"
ABQ ,NM,07/1995,WE,Towers with Radar,ASW,"6,650","2,779","2,151",910,"12,490",0,7,315,145,467,0,264,"2,221",414,"2,899",1,576,"3,798","3,337","7,712","23,568"
ABQ ,NM,08/1995,WE,Towers with Radar,ASW,"6,716","3,020","2,301","1,236","13,273",2,25,278,79,384,0,286,"2,147",587,"3,020",0,610,"3,770","3,291","7,671","24,348"
ABQ ,NM,09/1995,WE,Towers with Radar,ASW,"6,465","3,078","2,344","1,029","12,916",0,12,438,81,531,0,202,"1,934",395,"2,531",0,264,"2,782","2,289","5,335","21,313"
ABQ ,NM,10/1995,WE,Towers with Radar,ASW,"7,078","3,178","2,371","1,056","13,683",5,15,569,93,682,0,224,"2,211",595,"3,030",0,301,"3,209","2,704","6,214","23,609"
ABQ ,NM,11/1995,WE,Towers with Radar,ASW,"6,593","3,109","2,214",951,"12,867",32,12,424,57,525,11,242,"1,957",510,"2,720",0,270,"2,768","3,129","6,167","22,279"
ABQ ,NM,12/1995,WE,Towers with Radar,ASW,"7,167","3,400","1,984",936,"13,487",26,29,358,51,464,0,196,"1,754",512,"2,462",0,270,"2,450","2,183","4,903","21,316"
ABQ ,NM,01/1996,WE,Towers with Radar,ASW,"7,158","3,075","2,032",943,"13,208",15,36,434,83,568,0,179,"1,695",561,"2,435",1,280,"2,400","2,937","5,618","21,829"
ABQ ,NM,02/1996,WE,Towers with Radar,ASW,"6,781","2,733","1,960","1,159","12,633",3,35,432,122,592,0,189,"1,720",460,"2,369",0,216,"2,413","3,259","5,888","21,482"
ABQ ,NM,03/1996,WE,Towers with Radar,ASW,"7,416","2,614","2,825",978,"13,833",2,15,464,74,555,1,100,"2,115",509,"2,725",0,139,"2,785","2,805","5,729","22,842"
ABQ ,NM,04/1996,WE,Towers with Radar,ASW,"7,222","2,474","2,423",652,"12,771",0,23,412,64,499,1,85,"2,181",512,"2,779",1,160,"2,555","2,571","5,287","21,336"
ABQ ,NM,05/1996,WE,Towers with Radar,ASW,"7,457","2,553","2,651",847,"13,508",0,36,516,103,655,14,113,"2,542",572,"3,241",4,203,"3,080","3,717","7,004","24,408"
ABQ ,NM,06/1996,WE,Towers with Radar,ASW,"7,298","2,468","2,497",630,"12,893",5,20,468,81,574,1,124,"2,305",442,"2,872",1,179,"2,880","2,699","5,759","22,098"
ABQ ,NM,07/1996,WE,Towers with Radar,ASW,"7,568","2,592","2,598",630,"13,388",4,25,512,64,605,0,152,"2,142",532,"2,826",0,226,"2,821","2,711","5,758","22,577"
ABQ ,NM,08/1996,WE,Towers with Radar,ASW,"7,740","2,690","2,659",832,"13,921",1,31,498,54,584,24,136,"2,139",561,"2,860",0,169,"2,841","3,027","6,037","23,402"
ABQ ,NM,09/1996,WE,Towers with Radar,ASW,"7,364","2,418","3,550",977,"14,309",2,27,467,63,559,0,144,"2,177",564,"2,885",0,190,"2,647","3,442","6,279","24,032"
ABQ ,NM,10/1996,WE,Towers with Radar,ASW,"7,657","2,600","3,407",685,"14,349",3,18,422,84,527,0,78,"2,045",683,"2,806",0,107,"2,735","3,845","6,687","24,369"
ABQ ,NM,11/1996,WE,Towers with Radar,ASW,"7,019","2,432","2,945",772,"13,168",3,12,364,70,449,1,131,"1,962",662,"2,756",0,127,"2,493","3,888","6,508","22,881"
ABQ ,NM,12/1996,WE,Towers with Radar,ASW,"7,434","2,436","3,082",954,"13,906",2,17,380,100,499,1,119,"2,233",757,"3,110",2,113,"2,803","3,065","5,983","23,498"
ABQ ,NM,01/1997,WE,Towers with Radar,ASW,"7,161","2,664","3,087","1,018","13,930",8,22,300,119,449,0,70,"1,931",686,"2,687",0,121,"2,088","3,840","6,049","23,115"
ABQ ,NM,02/1997,WE,Towers with Radar,ASW,"6,553","2,461","3,169","1,116","13,299",4,7,328,108,447,1,74,"1,718",529,"2,322",0,112,"1,990","3,017","5,119","21,187"
