acronym,0,abrev,tag,casa_fullform,faa_fullform,iata_fullform,nasa_fullform,hand_fullform
taken,3372.0,0,neg_word,,,,,
ctr,3371.0,1,pos_handcoded_abrev,Control Zone,,Cattle Creek Airport,,
takeoff,3370.0,0,neg_word,,,,,
fpm,3363.0,1,pos_nonword,Feet per Minute,,,,
stop,3362.0,0,neg_word,,,,,
maintenance,3324.0,0,neg_word,,,,,
procedure,3319.0,0,neg_word,,,,,
contributing,3315.0,0,neg_word,,,,,
does,3311.0,0,neg_stopword,,,,,
higher,3285.0,0,neg_word,,,,,
hear,3279.0,0,pos_iata_only_words,,,El Arish International Airport,,
message,3272.0,0,neg_word,,,,,
student,3266.0,0,neg_word,,,,,
type,3254.0,0,neg_word,,,,,
almost,3253.0,0,neg_word,,,,,
late,3250.0,0,neg_word,,,,,
wake,3240.0,0,pos_iata_only_words,,,Bade Airport,,
100,3236.0,0,neg_word,,,,,
descending,3232.0,0,neg_word,,,,,
start,3222.0,0,neg_word,,,,,
along,3219.0,0,neg_word,,,,,
end,3218.0,0,pos_word,Stop-end (related to RVR),,Vance Air Force Base,,
nothing,3214.0,0,neg_word,,,,,
safe,3182.0,0,neg_word,,,,,
display,3177.0,0,neg_word,,,,,
cause,3171.0,0,neg_word,,,,,
airspd,3171.0,1,neg_nonword,,,,,
far,3138.0,0,pos_word,,Federal Aviation Regulation,Hector International Airport,Federal Aviation Regulation ,
lcl,3137.0,1,pos_nonword,,,La Coloma Airport,,
dest,3121.0,1,pos_nonword,Destination,,,Destination ,
trip,3115.0,0,neg_word,,,,,
its,3110.0,0,neg_stopword,,,,,
proper,3108.0,0,neg_word,,,,,
complied,3103.0,0,neg_word,,,,,
tcas,3101.3333333333335,1,pos_nonword,,Traffic Alert And Collision Avoidance System,,Traffic Alert and Collision Avoidance ,Traffic collision avoidance system
past,3100.0,0,pos_iata_only_words,,,Summit Airport,,
distance,3088.0,0,neg_word,,,,,
experienced,3078.0,0,neg_word,,,,,
changes,3075.0,0,neg_word,,,,,
top,3072.0,0,pos_iata_only_words,,,Philip Billard Municipal Airport,,
),3067.0,0,neg_nonalpha_abrev,,,,,
min,3065.0,1,pos_handcoded_abrev,Minutes,,Minnipa Airport,Minute,
stay,3060.0,0,neg_word,,,,,
indication,3041.0,0,neg_word,,,,,
reaching,3041.0,0,neg_word,,,,,
published,3031.0,0,neg_word,,,,,
workload,3023.0,0,neg_word,,,,,
jet,3023.0,0,neg_word,,,,,
towards,3015.0,0,neg_word,,,,,
inside,3010.0,0,neg_word,,,,,
restriction,3008.0,0,neg_word,,,,,
between,2987.0,0,neg_stopword,,,,,
operating,2983.0,0,neg_word,,,,,
expected,2983.0,0,neg_word,,,,,
ask,2978.0,0,pos_iata_only_words,,,Yamoussoukro Airport,,
apparently,2961.0,0,neg_word,,,,,
least,2960.0,0,neg_word,,,,,
always,2952.0,0,neg_word,,,,,
ops,2950.0,1,pos_handcoded_abrev,Operations,,Presidente Joπo Figueiredo Airport,Operations,
minimum,2949.0,0,neg_word,,,,,
current,2948.0,0,neg_word,,,,,
dfw,2932.0,1,pos_nonword,,,Dallas/Fort Worth International Airport,,
lbs,2929.0,0,pos_iata_only_words,,,Labasa Airport,Pounds,
tell,2927.0,0,neg_word,,,,,
coming,2926.0,0,neg_word,,,,,
appropriate,2913.0,0,neg_word,,,,,
look,2910.0,0,neg_word,,,,,
best,2884.0,0,neg_word,,,,,
find,2881.0,0,neg_word,,,,,
radios,2874.0,0,neg_word,,,,,
system,2872.0,0,neg_word,,,,,
i'm,2869.0,0,neg_nonalpha_abrev,,,,,
minutes,2858.0,0,neg_word,,,,,
wing,2856.0,0,neg_word,,,,,
track,2855.0,0,neg_word,,,,,
equip,2852.0,0,neg_word,,,,,
seat,2850.0,0,neg_word,,,,,
attendants,2847.0,0,neg_word,,,,,
ord,2846.0,1,pos_nonword,,Operational Readiness Demonstration,O'Hare International Airport,,
attempted,2839.0,0,neg_word,,,,,
window,2831.0,0,neg_word,,,,,
winds,2830.0,0,neg_word,,,,,
remain,2830.0,0,neg_word,,,,,
elected,2830.0,0,neg_word,,,,,
calls,2829.0,0,neg_word,,,,,
ground,2823.0,0,neg_word,,,,,
experience,2821.0,0,neg_word,,,,,
slightly,2804.0,0,neg_word,,,,,
reason,2775.0,0,neg_word,,,,,
270,2772.0,0,neg_word,,,,,
clbed,2767.5,1,pos_nonword,,,,Climbed,Climb
let,2767.0,0,pos_iata_only_words,,,Alfredo Vßsquez Cobo International Airport,,
early,2751.0,0,neg_word,,,,,
planned,2749.0,0,neg_word,,,,,
360,2749.0,0,neg_word,,,,,
discussed,2744.0,0,neg_word,,,,,
closed,2742.0,0,neg_word,,,,,
encountered,2732.0,0,neg_word,,,,,
monitoring,2729.0,0,neg_word,,,,,
wind,2727.0,0,neg_word,,,,,
oil,2724.0,0,neg_word,,,,,
teb,2720.0,1,pos_nonword,,,Teterboro Airport,,
decision,2714.0,0,neg_word,,,,,
assumed,2701.0,0,neg_word,,,,,
page,2698.0,0,neg_word,,,,,
order,2691.0,0,neg_word,,,,,
3500,2686.0,0,neg_word,,,,,
receiving,2683.0,0,neg_word,,,,,
power,2674.0,0,neg_word,,,,,
earlier,2667.0,0,neg_word,,,,,
wasn't,2657.0,0,neg_stopword,,,,,
directed,2644.0,0,neg_word,,,,,
las,2639.0,0,pos_iata_only_words,,,McCarran International Airport,,
reported,2637.0,0,neg_word,,,,,
25,2633.0,0,neg_word,,,,,
localizer,2627.0,0,neg_word,,,,,
210,2626.0,0,neg_word,,,,,
verify,2614.0,0,neg_word,,,,,
anything,2609.0,0,neg_word,,,,,
rather,2607.0,0,neg_word,,,,,
kept,2607.0,0,neg_word,,,,,
taxied,2606.0,0,neg_word,,,,,
initially,2604.0,0,neg_word,,,,,
rest,2602.0,0,neg_word,,,,,
degrees,2599.0,0,neg_word,,,,,
plts,2595.5,1,pos_nonword,,,,Pilots,Pilots
route,2595.0,0,neg_word,,,,,
concerned,2592.0,0,neg_word,,,,,
alternate,2592.0,0,neg_word,,,,,
come,2590.0,0,neg_word,,,,,
corrected,2588.0,0,neg_word,,,,,
turbulence,2573.0,0,neg_word,,,,,
difficult,2565.0,0,neg_word,,,,,
south,2559.0,0,neg_word,,,,,
things,2554.0,0,neg_word,,,,,
panel,2535.0,0,neg_word,,,,,
indications,2533.0,0,neg_word,,,,,
evasive,2533.0,0,neg_word,,,,,
noise,2530.0,0,neg_word,,,,,
north,2528.0,0,neg_word,,,,,
proceed,2526.0,0,neg_word,,,,,
allowed,2523.0,0,neg_word,,,,,
nor,2520.0,0,pos_stopword,,,Nor≡fj÷r≡ur Airport,,
extended,2516.0,0,neg_word,,,,,
manual,2508.0,0,neg_word,,,,,
her,2507.0,0,pos_stopword,,,Heraklion International Airport ,,
vert,2499.0,1,pos_nonword,,,,Vertical ,
available,2484.0,0,neg_word,,,,,
bank,2481.0,0,neg_word,,,,,
25l,2480.0,0,neg_nonalpha_abrev,,,,,
questioned,2479.0,0,neg_word,,,,,
trim,2478.0,0,neg_word,,,,,
moderate,2478.0,0,neg_word,,,,,
cloud,2475.0,0,neg_word,,,,,
try,2474.0,0,pos_iata_only_words,,,Tororo Airport,,
standard,2459.0,0,neg_word,,,,,
question,2456.0,0,neg_word,,,,,
actually,2449.0,0,neg_word,,,,,
hard,2447.0,0,neg_word,,,,,
red,2447.0,0,pos_iata_only_words,,,Mifflin County Airport ,,
determined,2442.0,0,neg_word,,,,,
lack,2439.0,0,neg_word,,,,,
400,2439.0,0,neg_word,,,,,
complete,2432.0,0,neg_word,,,,,
procs,2429.5,1,pos_nonword,,,,Procedure ,Procedure
sfo,2420.0,1,pos_nonword,,,San Francisco International Airport,,
your,2419.0,0,neg_stopword,,,,,
atl,2417.0,1,pos_nonword,,,HartsfieldûJackson Atlanta International Airport,,
similar,2413.0,0,neg_word,,,,,
monitor,2412.0,0,neg_word,,,,,
slowed,2408.0,0,neg_word,,,,,
ice,2407.0,0,pos_word,"Icing, Ice",,,,
fss,2405.0,1,pos_nonword,Flight service station,Flight Service Station,RAF Kinloss,,
everything,2404.0,0,neg_word,,,,,
performed,2401.0,0,neg_word,,,,,
ok,2379.0,1,neg_nonword,,,,,
checked,2376.0,0,neg_word,,,,,
star,2375.0,0,pos_word,,Standard Terminal Arrival Route,,,
place,2372.0,0,neg_word,,,,,
crossed,2370.0,0,neg_word,,,,,
main,2369.0,0,neg_word,,,,,
properly,2367.0,0,neg_word,,,,,
yet,2367.0,0,pos_iata_only_words,,,Edson Airport,,
chked,2364.5,1,pos_nonword,,,,Checked,Check
note,2352.0,0,neg_word,,,,,
verified,2347.0,0,neg_word,,,,,
bay,2340.0,0,pos_iata_only_words,,,Baia Mare Airport,,
advisory,2339.0,0,neg_word,,,,,
ident,2337.0,1,pos_nonword,Identification,,,,
plate,2337.0,0,neg_word,,,,,
hvy,2336.0,1,pos_nonword,Heavy,,,,
brief,2325.0,0,neg_word,,,,,
green,2317.0,0,neg_word,,,,,
rnav,2316.0,1,pos_nonword,,Area Navigation,,,Area Navigation
necessary,2316.0,0,neg_word,,,,,
disconnected,2312.0,0,neg_word,,,,,
dev,2300.0,1,pos_nonword,"Deviation, Deviating",,,Deviation ,
rain,2299.0,0,neg_word,,,,,
worked,2298.0,0,neg_word,,,,,
executed,2296.0,0,neg_word,,,,,
miss,2295.0,0,neg_word,,,,,
instruction,2291.0,0,neg_word,,,,,
queried,2290.0,0,neg_word,,,,,
location,2286.0,0,neg_word,,,,,
poor,2285.0,0,neg_word,,,,,
want,2284.0,0,neg_word,,,,,
numerous,2277.0,0,neg_word,,,,,
broken,2270.0,0,neg_word,,,,,
maneuver,2267.0,0,neg_word,,,,,
taking,2265.0,0,neg_word,,,,,
pass,2265.0,0,neg_word,,,,,
closer,2252.0,0,neg_word,,,,,
check,2251.0,0,neg_word,,,,,
reached,2250.0,0,neg_word,,,,,
performance,2250.0,0,neg_word,,,,,
information,2238.0,0,neg_word,,,,,
roll,2235.0,0,neg_word,,,,,
pulled,2232.0,0,neg_word,,,,,
seen,2230.0,0,neg_word,,,,,
open,2218.0,0,neg_word,,,,,
pilots,2214.0,0,neg_word,,,,,
really,2209.0,0,neg_word,,,,,
practice,2204.0,0,neg_word,,,,,
increased,2198.0,0,neg_word,,,,,
entire,2186.0,0,neg_word,,,,,
small,2180.0,0,neg_word,,,,,
090,2180.0,0,neg_word,,,,,
pointed,2179.0,0,neg_word,,,,,
1200,2178.0,0,neg_word,,,,,
cruise,2177.0,0,neg_word,,,,,
procedures,2177.0,0,neg_word,,,,,
engaged,2175.0,0,neg_word,,,,,
zzz1,2174.0,0,neg_nonalpha_abrev,,,,,
accomplished,2174.0,0,neg_word,,,,,
facility,2171.0,0,neg_word,,,,,
san,2165.0,1,pos_nonword,,,San Diego International Airport,,
discovered,2164.0,0,neg_word,,,,,
120,2163.0,0,neg_word,,,,,
result,2158.0,0,neg_word,,,,,
especially,2155.0,0,neg_word,,,,,
agreed,2154.0,0,neg_word,,,,,
single,2152.0,0,neg_word,,,,,
longer,2146.0,0,neg_word,,,,,
rapidly,2142.0,0,neg_word,,,,,
shut,2140.0,0,neg_word,,,,,
confirm,2140.0,0,neg_word,,,,,
adiz,2138.0,1,pos_nonword,Air Defence Identification Zone,Air Defense Identification Zone,,,
gar,2126.0,0,pos_iata_only_words,,,Garaina Airport,,
remained,2123.0,0,neg_word,,,,,
own,2120.0,0,neg_stopword,,,,,
13000,2117.0,0,neg_word,,,,,
etc,2113.0,0,neg_word,,,,,
enter,2113.0,0,neg_word,,,,,
carrier,2112.0,0,neg_word,,,,,
prevent,2108.0,0,neg_word,,,,,
understand,2108.0,0,neg_word,,,,,
reduced,2108.0,0,neg_word,,,,,
indicator,2105.0,0,neg_word,,,,,
additional,2105.0,0,neg_word,,,,,
east,2104.0,0,neg_word,,,,,
b737,2104.0,0,neg_nonalpha_abrev,,,,,
learned,2093.0,0,neg_word,,,,,
13,2092.0,0,neg_word,,,,,
comply,2091.0,0,neg_word,,,,,
west,2089.0,0,neg_word,,,,,
vis,2087.0,0,pos_iata_only_words,,,Visalia Municipal Airport,,
hr,2084.0,1,pos_handcoded_abrev,Hours,,,Hour ,
sign,2080.0,0,neg_word,,,,,
pic,2078.0,1,pos_nonword,,Principal Interexchange Carrier,Pine Cay Airport,,
gpws,2077.0,1,pos_nonword,Ground proximity warning system,Ground Proximity Warning System,,,
climbed,2073.0,0,neg_word,,,,,
indicating,2072.0,0,neg_word,,,,,
ctlrs,2070.0,1,pos_nonword,,,,Controllers,Controller
24r,2070.0,0,neg_nonalpha_abrev,,,,,
deviation,2070.0,0,neg_word,,,,,
leaving,2068.0,0,neg_word,,,,,
primary,2067.0,0,neg_word,,,,,
charts,2067.0,0,neg_word,,,,,
edge,2063.0,0,pos_iata_only_words,,,Eisenach-Kindel Airport,,
yes,2061.0,0,pos_iata_only_words,,,Yasuj Airport,,
whether,2057.0,0,neg_word,,,,,
lga,2055.0,1,pos_nonword,,,LaGuardia Airport,,
fast,2047.0,0,pos_word,,Final Approach Spacing Tool,,,
it's,2046.0,0,neg_stopword,,,,,
safely,2046.0,0,neg_word,,,,,
command,2039.0,0,neg_word,,,,,
advise,2038.0,0,neg_word,,,,,
notice,2036.0,0,neg_word,,,,,
allow,2034.0,0,neg_word,,,,,
dca,2033.0,1,pos_nonword,,Defense Communications Agency,Ronald Reagan Washington National Airport,,
explained,2023.0,0,neg_word,,,,,
mlg,2022.0,1,pos_nonword,,,Abdul Rachman Saleh Airport,,
giving,2022.0,0,neg_word,,,,,
calling,2021.0,0,neg_word,,,,,
profile,2020.0,0,neg_word,,,,,
attempt,2011.0,0,neg_word,,,,,
based,2011.0,0,neg_word,,,,,
needs,2008.0,0,neg_word,,,,,
multiple,2006.0,0,neg_word,,,,,
alts,2003.0,0,pos_word,,,,Altitudes,
supvr,2001.5,1,pos_nonword,,,,Supervisor ,supervisor
faf,1998.0,1,pos_nonword,Final Approach Fix,Final Approach Fix,Felker Army Airfield,,
clbout,1995.0,1,neg_nonword,,,,,
vectoring,1995.0,0,neg_word,,,,,
uneventfully,1990.0,0,neg_word,,,,,
collision,1985.0,0,neg_word,,,,,
handle,1983.0,0,neg_word,,,,,
-,1983.0,0,neg_nonalpha_abrev,,,,,
thrust,1981.0,0,neg_word,,,,,
4500,1979.0,0,neg_word,,,,,
0,1973.0,0,neg_word,,,,,
knots,1972.0,0,neg_word,,,,,
probs,1972.0,1,pos_nonword,,,,Problem ,Problem
inspection,1972.0,0,neg_word,,,,,
thinking,1969.0,0,neg_word,,,,,
descended,1969.0,0,neg_word,,,,,
800,1969.0,0,neg_word,,,,,
damage,1966.0,0,neg_word,,,,,
bad,1961.0,0,pos_iata_only_words,,,Barksdale Air Force Base,,
electrical,1961.0,0,neg_word,,,,,
talked,1959.0,0,neg_word,,,,,
neither,1958.0,0,neg_word,,,,,
broke,1957.0,0,neg_word,,,,,
crossing,1957.0,0,neg_word,,,,,
forward,1953.0,0,neg_word,,,,,
straight,1952.0,0,neg_word,,,,,
thereafter,1950.0,0,neg_word,,,,,
nw,1949.0,1,pos_nonword,North-West,,,,
concern,1947.0,0,neg_word,,,,,
couldn't,1947.0,0,neg_stopword,,,,,
ne,1939.0,1,pos_nonword,Northeast,,,,
280,1938.0,0,neg_word,,,,,
delay,1937.0,0,neg_word,,,,,
ran,1934.0,0,pos_iata_only_words,,,Ravenna Airport,,
parallel,1931.0,0,neg_word,,,,,
large,1931.0,0,neg_word,,,,,
inst,1930.0,0,pos_word,,,,Instrument ,
remember,1927.0,0,neg_word,,,,,
thing,1926.0,0,neg_word,,,,,
pitch,1920.0,0,neg_word,,,,,
showing,1920.0,0,neg_word,,,,,
release,1919.0,0,neg_word,,,,,
perhaps,1916.0,0,neg_word,,,,,
tank,1913.0,0,neg_word,,,,,
map,1910.0,0,pos_word,Aeronautical Maps and Charts,Maintenance Automation Program,Mamai Airport,,
icing,1909.0,0,neg_word,,,,,
review,1906.0,0,neg_word,,,,,
max,1901.0,1,pos_handcoded_abrev,Maximum,,Ouro Sogui Airport,,
24,1900.0,0,neg_word,,,,,
involved,1896.0,0,neg_word,,,,,
severe,1893.0,0,neg_word,,,,,
airspeed,1890.0,0,neg_word,,,,,
passengers,1890.0,0,neg_word,,,,,
mentioned,1882.0,0,neg_word,,,,,
ceiling,1881.0,0,neg_word,,,,,
routing,1881.0,0,neg_word,,,,,
onto,1879.0,0,neg_word,,,,,
leveling,1875.0,0,neg_word,,,,,
receive,1873.0,0,neg_word,,,,,
supposed,1872.0,0,neg_word,,,,,
svc,1872.0,1,pos_nonword,,,Grant County Airport,Service ,
events,1869.0,0,neg_word,,,,,
cessna,1868.0,1,neg_nonword,,,,,
170,1860.0,0,neg_word,,,,,
caution,1859.0,0,neg_word,,,,,
run,1853.0,0,pos_iata_only_words,,,Roland Garros Airport,,
reset,1849.0,0,neg_word,,,,,
join,1848.0,0,neg_word,,,,,
issues,1837.0,0,neg_word,,,,,
every,1833.0,0,neg_word,,,,,
duty,1829.0,0,neg_word,,,,,
turns,1829.0,0,neg_word,,,,,
ny,1823.0,1,neg_nonword,,,,,
lot,1822.0,0,pos_iata_only_words,,,Lewis University Airport,,
states,1822.0,0,neg_word,,,,,
home,1819.0,0,neg_word,,,,,
potential,1815.0,0,neg_word,,,,,
director,1813.0,0,neg_word,,,,,
awareness,1811.0,0,neg_word,,,,,
accepted,1798.0,0,neg_word,,,,,
returning,1797.0,0,neg_word,,,,,
layer,1796.0,0,neg_word,,,,,
entering,1793.0,0,neg_word,,,,,
flow,1792.0,0,neg_word,,,,,
reviewed,1787.0,0,neg_word,,,,,
actions,1787.0,0,neg_word,,,,,
quite,1782.0,0,neg_word,,,,,
caught,1782.0,0,neg_word,,,,,
realize,1781.0,0,neg_word,,,,,
tuned,1780.0,0,neg_word,,,,,
days,1773.0,0,neg_word,,,,,
depart,1770.0,0,neg_word,,,,,
extremely,1767.0,0,neg_word,,,,,
mile,1763.0,0,neg_word,,,,,
40,1761.0,0,neg_word,,,,,
increase,1761.0,0,neg_word,,,,,
added,1754.0,0,neg_word,,,,,
attitude,1747.0,0,neg_word,,,,,
mva,1743.0,1,pos_nonword,Minimum Vector Altitude,Minimum Vectoring Altitude,M²vatn Airport,,
board,1740.0,0,neg_word,,,,,
spacing,1736.0,0,neg_word,,,,,
previously,1733.0,0,neg_word,,,,,
known,1730.0,0,neg_word,,,,,
led,1727.0,0,pos_iata_only_words,,,Pulkovo Airport,,
destination,1727.0,0,neg_word,,,,,
running,1726.0,0,neg_word,,,,,
ensure,1724.0,0,neg_word,,,,,
maybe,1716.0,0,neg_word,,,,,
possibly,1716.0,0,neg_word,,,,,
causing,1710.0,0,neg_word,,,,,
morning,1709.0,0,neg_word,,,,,
resulted,1706.0,0,neg_word,,,,,
head,1700.0,0,neg_word,,,,,
maintained,1698.0,0,neg_word,,,,,
report,1698.0,0,neg_word,,,,,
couple,1689.0,0,neg_word,,,,,
happen,1682.0,0,neg_word,,,,,
job,1680.0,0,neg_word,,,,,
14,1670.0,0,neg_word,,,,,
arriving,1665.0,0,neg_word,,,,,
approved,1663.0,0,neg_word,,,,,
chklists,1659.0,1,neg_nonword,,,,,
familiar,1655.0,0,neg_word,,,,,
pdc,1653.0,1,pos_nonword,,Departure Clearance,Mueo/Nickel Airport,,
ewr,1653.0,1,pos_nonword,,,Newark Liberty International Airport,,
45,1652.0,0,neg_word,,,,,
phl,1651.0,1,pos_nonword,,,Philadelphia International Airport,,
completely,1650.0,0,neg_word,,,,,
moving,1650.0,0,neg_word,,,,,
unsafe,1649.0,0,neg_word,,,,,
ever,1648.0,0,neg_word,,,,,
heavy,1647.0,0,neg_word,,,,,
asking,1644.0,0,neg_word,,,,,
therefore,1641.0,0,neg_word,,,,,
moment,1641.0,0,neg_word,,,,,
believed,1637.0,0,neg_word,,,,,
14000,1636.0,0,neg_word,,,,,
fatigue,1636.0,0,neg_word,,,,,
computer,1635.0,0,neg_word,,,,,
strong,1635.0,0,neg_word,,,,,
minimums,1630.0,0,neg_word,,,,,
actual,1629.0,0,neg_word,,,,,
present,1622.0,0,neg_word,,,,,
reading,1621.0,0,neg_word,,,,,
illuminated,1620.0,0,neg_word,,,,,
condition,1619.0,0,neg_word,,,,,
except,1615.0,0,neg_word,,,,,
potomac,1615.0,1,neg_nonword,,,,,
talk,1615.0,0,neg_word,,,,,
subsequently,1613.0,0,neg_word,,,,,
29,1610.0,0,neg_word,,,,,
intercepted,1610.0,0,neg_word,,,,,
phx,1610.0,1,pos_nonword,,,Phoenix Sky Harbor International Airport,,
correctly,1607.0,0,neg_word,,,,,
those,1606.0,0,neg_stopword,,,,,
avoided,1603.0,0,neg_word,,,,,
sequence,1603.0,0,neg_word,,,,,
active,1603.0,0,neg_word,,,,,
including,1599.0,0,neg_word,,,,,
city,1598.0,0,neg_word,,,,,
jfk,1596.0,1,pos_nonword,,,John F. Kennedy International Airport,,
three,1595.0,0,neg_word,,,,,
dropped,1590.0,0,neg_word,,,,,
preflt,1584.0,1,neg_nonword,,,,,
manually,1582.0,0,neg_word,,,,,
27,1582.0,0,neg_word,,,,,
guidance,1581.0,0,neg_word,,,,,
displayed,1580.0,0,neg_word,,,,,
original,1579.0,0,neg_word,,,,,
hit,1578.0,0,pos_iata_only_words,,,Haivaro Airport,,
35,1577.0,0,neg_word,,,,,
arrived,1574.0,0,neg_word,,,,,
seems,1573.0,0,neg_word,,,,,
personnel,1572.0,0,neg_word,,,,,
unusual,1571.0,0,neg_word,,,,,
capture,1569.0,0,neg_word,,,,,
inop,1566.0,1,pos_nonword,Inoperative,,,,
intentions,1565.0,0,neg_word,,,,,
hyd,1562.0,1,pos_nonword,,,Rajiv Gandhi International Airport,,
intersection,1558.0,0,neg_word,,,,,
range,1558.0,0,neg_word,,,,,
prevented,1558.0,0,neg_word,,,,,
vicinity,1552.0,0,neg_word,,,,,
rolled,1552.0,0,neg_word,,,,,
maintaining,1550.0,0,neg_word,,,,,
den,1547.0,0,pos_iata_only_words,,,Denver International Airport,,
ctlr's,1547.0,1,pos_nonword,,,,Controller's,
provided,1547.0,0,neg_word,,,,,
handling,1546.0,0,neg_word,,,,,
provide,1545.0,0,neg_word,,,,,
effect,1544.0,0,neg_word,,,,,
here,1544.0,0,neg_stopword,,,,,
28r,1543.0,0,neg_nonalpha_abrev,,,,,
quick,1538.0,0,neg_word,,,,,
yrs,1538.0,0,pos_iata_only_words,,,Red Sucker Lake Airport,,
sounded,1536.0,0,neg_word,,,,,
jump,1532.0,0,neg_word,,,,,
duties,1532.0,0,neg_word,,,,,
york,1525.0,1,neg_nonword,,,,,
spoke,1524.0,0,neg_word,,,,,
controllers,1524.0,0,neg_word,,,,,
distracted,1521.0,0,neg_word,,,,,
600,1520.0,0,neg_word,,,,,
brought,1519.0,0,neg_word,,,,,
instructor,1518.0,0,neg_word,,,,,
brakes,1518.0,0,neg_word,,,,,
glide,1516.0,0,neg_word,,,,,
ready,1511.0,0,neg_word,,,,,
17,1505.0,0,neg_word,,,,,
accept,1505.0,0,neg_word,,,,,
select,1500.0,0,neg_word,,,,,
mia,1497.0,1,pos_nonword,,Minimum IFR Altitudes,Miami International Airport,,
picked,1496.0,0,neg_word,,,,,
capt's,1496.0,0,neg_nonalpha_abrev,,,,,
mind,1495.0,0,neg_word,,,,,
sjc,1492.0,1,pos_nonword,,,San Jose International Airport,,
changing,1491.0,0,neg_word,,,,,
coord,1489.0,1,pos_nonword,Coordinates,,,,
bwi,1488.0,1,pos_nonword,,,Baltimore/Washington International Thurgood Marshall Airport,,
pull,1484.0,0,neg_word,,,,,
non,1484.0,0,pos_iata_only_words,,,Nonouti Airport,,
saying,1480.0,0,neg_word,,,,,
divert,1477.0,0,neg_word,,,,,
regarding,1476.0,0,neg_word,,,,,
idented,1474.0,1,neg_nonword,,,,,
vmc,1472.0,1,pos_nonword,,Visual Meteorological Conditions,,,Marine fighter squadron
problems,1471.0,0,neg_word,,,,,
suggested,1470.0,0,neg_word,,,,,
declare,1469.0,0,neg_word,,,,,
items,1468.0,0,neg_word,,,,,
planning,1465.0,0,neg_word,,,,,
state,1465.0,0,neg_word,,,,,
apchs,1463.0,1,pos_nonword,,,,Approachs ,Approaches
restrictions,1463.0,0,neg_word,,,,,
tfr,1463.0,1,pos_nonword,,,Wadi al Jandali Airport,,
environment,1459.0,0,neg_word,,,,,
cannot,1459.0,0,neg_word,,,,,
angle,1455.0,0,neg_word,,,,,
z,1455.0,0,pos_word,,,,Coordinated Universal Time (GMT),
opposite,1455.0,0,neg_word,,,,,
corrective,1453.0,0,neg_word,,,,,
confused,1452.0,0,neg_word,,,,,
remainder,1452.0,0,neg_word,,,,,
phase,1450.0,0,neg_word,,,,,
someone,1448.0,0,neg_word,,,,,
recall,1447.0,0,neg_word,,,,,
subsequent,1443.0,0,neg_word,,,,,
inadvertently,1443.0,0,neg_word,,,,,
abnormal,1441.0,0,neg_word,,,,,
period,1440.0,0,neg_word,,,,,
mention,1437.0,0,neg_word,,,,,
16,1437.0,0,neg_word,,,,,
fully,1436.0,0,neg_word,,,,,
150,1436.0,0,neg_word,,,,,
scattered,1434.0,0,neg_word,,,,,
pushed,1434.0,0,neg_word,,,,,
contributed,1432.0,0,neg_word,,,,,
occurrence,1430.0,0,neg_word,,,,,
starting,1429.0,0,neg_word,,,,,
acars,1429.0,1,pos_nonword,Aircraft communication addressing and reporting system (pronounced 'AY-CARS'),,,,
critical,1426.0,0,neg_word,,,,,
plus,1425.0,0,neg_word,,,,,
apparent,1424.0,0,neg_word,,,,,
90,1423.0,0,neg_word,,,,,
d,1420.0,0,pos_stopword,Deleted,,,,
reply,1419.0,0,neg_word,,,,,
xmission,1419.0,1,neg_nonword,,,,,
apched,1417.0,1,pos_nonword,,,,Approached,
15000,1416.0,0,neg_word,,,,,
understood,1414.0,0,neg_word,,,,,
floor,1414.0,0,neg_word,,,,,
areas,1413.0,0,neg_word,,,,,
simply,1411.0,0,neg_word,,,,,
determine,1410.0,0,neg_word,,,,,
readback,1408.0,1,neg_nonword,,,,,
incorrect,1406.0,0,neg_word,,,,,
third,1404.0,0,neg_word,,,,,
remaining,1403.0,0,neg_word,,,,,
chking,1403.0,1,pos_nonword,,,,Checking,
gone,1398.0,0,neg_word,,,,,
process,1398.0,0,neg_word,,,,,
700,1395.0,0,neg_word,,,,,
eventually,1395.0,0,neg_word,,,,,
terminal,1393.0,0,neg_word,,,,,
slc,1388.0,1,pos_nonword,,,Salt Lake City International Airport,,
auto,1388.0,0,neg_word,,,,,
waypoint,1387.0,1,neg_nonword,,,,,
advisories,1383.0,0,neg_word,,,,,
break,1383.0,0,neg_word,,,,,
respond,1382.0,0,neg_word,,,,,
mil,1382.0,1,pos_handcoded_abrev,Military,,metropolitan area,,
dtw,1377.0,1,pos_nonword,Dual tandem wheels,,Detroit Metropolitan Wayne County Airport,,
hdof,1372.0,1,pos_nonword,,,,Handoff ,Handoff
temp,1370.0,0,pos_word,,,,Temperature ,
obviously,1369.0,0,neg_word,,,,,
22,1369.0,0,neg_word,,,,,
50,1369.0,0,neg_word,,,,,
sent,1369.0,0,neg_word,,,,,
idle,1367.0,0,neg_word,,,,,
ramp,1364.0,0,neg_word,,,,,
file,1359.0,0,neg_word,,,,,
approaches,1357.0,0,neg_word,,,,,
220,1357.0,0,neg_word,,,,,
om,1355.0,1,pos_handcoded_abrev,Operations Manual,Outer Marker,,,
show,1351.0,0,neg_word,,,,,
instrument,1350.0,0,neg_word,,,,,
degree,1344.0,0,neg_word,,,,,
waiting,1343.0,0,neg_word,,,,,
160,1342.0,0,neg_word,,,,,
crews,1341.0,0,neg_word,,,,,
violation,1338.0,0,neg_word,,,,,
